CrsId,ARCCode,CREDIT TYPE CDE,TRANS YR,TRANS TRM 
18330,ELE00,TR,TR  ,TR
18331,HST201,TR,TR  ,TR
18332,GEP1E,TR,TR  ,TR
18333,MTH110,TR,TR  ,TR
18334,ELE00,TR,TR  ,TR
18335,ELE00,TR,TR  ,TR
18336,ELE00,TR,TR  ,TR
18337,PHI180,TR,TR  ,TR
18338,ELE00,TR,0,TR
18339,POL101,TR,TR  ,TR
18340,POL101,TR,TR  ,TR
18341,POL101,TR,TR  ,TR
18342,POL101,TR,TR  ,TR
18343,ELE00,TR,0,TR
18344,ELE00,TR,0,TR
18345,PSY100,TR,TR  ,TR
18346,PSY100,TR,TR  ,TR
18347,ELE00,TR,0,TR
18348,PSY100,TR,TR  ,TR
18349,PSY100,TR,TR  ,TR
18350,PSY100,TR,TR  ,TR
18351,PSY100,AP,TR  ,TR
18352,PSY100,TR,TR  ,TR
18353,PSY100,TR,TR  ,TR
18354,PSY100,TR,TR  ,TR
18355,SOC100,TR,TR  ,TR
18356,SPN101,TR,TR  ,TR
18357,SPN101,TR,TR  ,TR
18358,THR120,TR,TR  ,TR
18359,SPN102,TR,TR  ,TR
18360,ELE00,TR,TR  ,TR
18361,GEP3A,TR,TR  ,TR
18362,CSC101,TR,TR  ,TR
18363,ELE00,TR,TR  ,TR
18364,ELE00,TR,TR  ,TR
18365,ENG101,TR,TR  ,TR
18366,ENG102,TR,TR  ,TR
18367,ENG101,TR,0,TR
18368,ELE00,TR,0,TR
18369,ENG102,TR,0,TR
18370,ELE00,TR,0,TR
18371,ENG101,TR,TR  ,TR
18372,ENG101,TR,TR  ,TR
18373,ENG102,TR,TR  ,TR
18374,ENG101,TR,TR  ,TR
18375,ENG102,TR,TR  ,TR
18376,ENG101,TR,TR  ,TR
18377,GEP3A,TR,TR  ,TR
18378,HST352,TR,0,TR
18379,GEP1F,TR,TR  ,TR
18380,GEP1F,TR,TR  ,TR
18381,HST100,TR,TR  ,TR
18382,ELE00,TR,TR  ,TR
18383,ELE00,TR,TR  ,TR
18384,ELE00,TR,TR  ,TR
18385,ELE00,TR,TR  ,TR
18386,ELE00,TR,0,TR
18387,ELE00,TR,0,TR
18388,MTH108,TR,TR  ,TR
18389,ELE00,TR,0,TR
18390,MUH100,TR,TR  ,TR
18391,PSY100,TR,TR  ,TR
18392,PSY101,TR,0,TR
18393,PSY100,TR,TR  ,TR
18394,SOC100,TR,TR  ,TR
18395,ELE00,TR,0,TR
18396,SOC111,TR,0,TR
18397,SOC100,TR,TR  ,TR
18398,SPN101,TR,TR  ,TR
18399,THR120,TR,TR  ,TR
18400,ELE00,TR,0,TR
18401,GEP3C,TR,TR  ,TR
18402,ART100,TR,TR  ,TR
18403,ART101,TR,TR  ,TR
18404,ART200,TR,TR  ,TR
18405,BIO100,TR,TR  ,TR
18406,ENV101,TR,TR  ,TR
18407,ELE00,TR,0,TR
18408,ELE00,TR,0,TR
18409,BIO312,TR,TR  ,TR
18410,GEP3,TR,TR  ,TR
18411,ELE00,TR,0,TR
18412,CHM303,TR,TR  ,TR
18413,CHM304,TR,TR  ,TR
18414,ELE00,TR,TR  ,TR
18415,CSC101,TR,TR  ,TR
18416,ELE00,TR,TR  ,TR
18417,ELE00,TR,0,TR
18418,ELE00,TR,0,TR
18419,ENG101,TR,TR  ,TR
18420,ENG101,TR,TR  ,TR
18421,ENG101,TR,TR  ,TR
18422,ENG102,TR,TR  ,TR
18423,ENG101,TR,TR  ,TR
18424,ENG101,TR,TR  ,TR
18425,ENG102,TR,TR  ,TR
18426,ENG102,TR,TR  ,TR
18427,ENG102,TR,TR  ,TR
18428,ELE00,TR,0,TR
18429,ELE00,TR,0,TR
18430,ELE00,TR,0,TR
18431,ELE00,TR,0,TR
18432,ENG101,TR,TR  ,TR
18433,ENG102,TR,TR  ,TR
18434,ENG102,TR,TR  ,TR
18435,ENG1102,TR,TR  ,TR
18436,ENG101,TR,TR  ,TR
18437,ENG101,TR,TR  ,TR
18438,ENG102,TR,TR  ,TR
18439,ENG101,TR,TR  ,TR
18440,GEP1E,TR,TR  ,TR
18441,GEP1E,TR,TR  ,TR
18442,GEP1E,TR,TR  ,TR
18443,GEP1E,TR,TR  ,TR
18444,ELE00,TR,0,TR
18445,GEP1E,TR,TR  ,TR
18446,HST201,TR,TR  ,TR
18447,HST201,TR,TR  ,TR
18448,GEP1E,TR,TR  ,TR
18449,GEP1F,TR,TR  ,TR
18450,HST202,TR,TR  ,TR
18451,HST202,TR,TR  ,TR
18452,BIO150,TR,TR  ,TR
18453,HPE255,TR,TR  ,TR
18454,HST201,TR,TR  ,TR
18455,ELE00,TR,0,TR
18456,ELE00,TR,0,TR
18457,ELE00,TR,0,TR
18458,ELE00,TR,0,TR
18459,ELE00,TR,0,TR
18460,MTH110,TR,TR  ,TR
18461,ELE00,TR,0,TR
18462,MUH110,TR,TR  ,TR
18463,ELE00,TR,0,TR
18464,PHI180,TR,TR  ,TR
18465,ELE00,TR,0,TR
18466,GEP1L,TR,TR  ,TR
18467,POL101,TR,TR  ,TR
18468,POL101,TR,TR  ,TR
18469,PSY100,TR,TR  ,TR
18470,ELE00,TR,0,TR
18471,PSY100,TR,TR  ,TR
18472,ELE00,TR,0,TR
18473,PSY100,TR,TR  ,TR
18474,PSY380,TR,TR  ,TR
18475,ELE00,TR,0,TR
18476,ELE00,TR,0,TR
18477,ELE00,TR,0,TR
18478,ELE00,TR,0,TR
18479,ELE00,TR,0,TR
18480,ELE00,TR,0,TR
18481,SOC100,TR,TR  ,TR
18482,SOC100,TR,TR  ,TR
18483,SPN101,TR,TR  ,TR
18484,ELE00,TR,TR  ,TR
18485,ELE00,TR,0,TR
18486,THR120,TR,TR  ,TR
18487,SPN102,TR,TR  ,TR
18488,SPN201,TR,TR  ,TR
18489,MTH113,TR,TR  ,TR
18490,ELE00,TR,0,TR
18491,THR100,TR,TR  ,TR
18492,WST200,TR,TR  ,TR
18493,ELE00,TR,0,TR
18494,ELE00,TR,0,TR
18495,ELE00,TR,0,TR
18496,ELE00,TR,0,TR
18497,ART100,TR,TR  ,TR
18498,ELE00,TR,0,TR
18499,ART201,TR,TR  ,TR
18500,ELE00,TR,0,TR
18501,ELE00,TR,0,TR
18502,ELE00,TR,0,TR
18503,ART200,TR,0,TR
18504,ART201,TR,TR  ,TR
18505,ART201,TR,TR  ,TR
18506,ART201,TR,TR  ,TR
18507,ART202,TR,TR  ,TR
18508,ART202,TR,TR  ,TR
18509,ART201,TR,TR  ,TR
18510,ART201,TR,TR  ,TR
18511,ART201,TR,TR  ,TR
18512,ART202,TR,TR  ,TR
18513,ELE00,TR,TR  ,TR
18514,ELE00,TR,0,TR
18515,ELE00,TR,0,TR
18516,ELE00,TR,0,TR
18517,ELE00,TR,0,TR
18518,ELE00,TR,TR  ,TR
18519,ELE00,TR,0,TR
18520,BIO190,TR,TR  ,TR
18521,BIO191,TR,TR  ,TR
18522,BIO100,TR,TR  ,TR
18523,BIO190L,TR,TR  ,TR
18524,ELE00,TR,0,TR
18525,BIO 112,UG,TR  ,TR
18526,BIO211,TR,TR  ,TR
18527,BIO211,TR,TR  ,TR
18528,BIO211L,TR,TR  ,TR
18529,BIO205,TR,TR  ,TR
18530,BIO205L,TR,TR  ,TR
18531,ELE00,TR,0,TR
18532,ELE00,TR,0,TR
18533,ELE00,TR,0,TR
18534,ELE00,TR,0,TR
18535,ELE00,TR,0,TR
18536,ELE00,TR,0,TR
18537,ELE00,TR,0,TR
18538,ELE00,TR,0,TR
18539,ELE00,TR,0,TR
18540,BIO100,TR,TR  ,TR
18541,BIO100,TR,TR  ,TR
18542,BIO100,TR,TR  ,TR
18543,BIO100,TR,TR  ,TR
18544,ELE00,TR,TR  ,TR
18545,ELE00,TR,TR  ,TR
18546,BIO100,TR,TR  ,TR
18547,BIO190,TR,TR  ,TR
18548,BIO211,UG,TR  ,TR
18549,ELEC,TR,TR  ,TR
18550,BIO100,TR,TR  ,TR
18551,ELE00,TR,0,TR
18552,ELE00,TR,0,TR
18553,ELE00,TR,0,TR
18554,CHM150,TR,TR  ,TR
18555,CHM190,TR,TR  ,TR
18556,ELE00,TR,TR  ,TR
18557,ELE00,TR,0,TR
18558,ELE00,TR,TR  ,TR
18559,ELE00,TR,TR  ,TR
18560,ELE00,UG,TR  ,TR
18561,CSC201,TR,TR  ,TR
18562,ELE00,TR,0,TR
18563,ELE00,TR,0,TR
18564,ELE00,TR,0,TR
18565,ELE00,TR,0,TR
18566,ELE00,TR,0,TR
18567,CSC101,TR,TR  ,TR
18568,CSC101,TR,TR  ,TR
18569,ELE00,TR,TR  ,TR
18570,ELE00,TR,0,TR
18571,ELE00,TR,0,TR
18572,ELE00,TR,0,TR
18573,ELE00,TR,0,TR
18574,ELE00,TR,0,TR
18575,ELE00,TR,0,TR
18576,CSC101,TR,TR  ,TR
18577,ELE00,TR,0,TR
18578,ELE00,TR,0,TR
18579,ECN150,TR,TR  ,TR
18580,ECN150,TR,TR  ,TR
18581,ELE00,TR,0,TR
18582,ELE00,TR,0,TR
18583,ECN202,TR,TR  ,TR
18584,ECN150,TR,TR  ,TR
18585,ECN150,TR,TR  ,TR
18586,ECN150,TR,TR  ,TR
18587,ECN150,TR,TR  ,TR
18588,ECN150,TR,TR  ,TR
18589,ECN150,TR,TR  ,TR
18590,ELE00,TR,TR  ,TR
18591,ELE00,TR,TR  ,TR
18592,ELE00,TR,0,TR
18593,ENG101,TR,TR  ,TR
18594,ENG101,UG,TR  ,TR
18595,ENG101,TR,TR  ,TR
18596,ENG102,TR,TR  ,TR
18597,ENG102,TR,TR  ,TR
18598,ELE00,TR,0,TR
18599,ENG101,TR,TR  ,TR
18600,ENG101,TR,TR  ,TR
18601,ENG102,TR,TR  ,TR
18602,ENG101,TR,TR  ,TR
18603,ELE00,TR,0,TR
18604,ENG102,TR,TR  ,TR
18605,ENG102,TR,TR  ,TR
18606,ENG101,TR,TR  ,TR
18607,ELE00,TR,0,TR
18608,ELE00,TR,TR  ,TR
18609,ELE00,TR,0,TR
18610,ELE00,TR,0,TR
18611,ENG101,TR,0,TR
18612,ELE00,TR,0,TR
18613,ELE00,TR,0,TR
18614,ELE00,TR,0,TR
18615,ENG102,TR,0,TR
18616,ELE00,TR,0,TR
18617,ELE00,TR,0,TR
18618,ELE00,TR,0,TR
18619,ELE00,TR,0,TR
18620,ELE00,TR,0,TR
18621,ELE00,TR,0,TR
18622,ENG101,TR,TR  ,TR
18623,ENG101,TR,TR  ,TR
18624,ENG101,TR,TR  ,TR
18625,ENG101,TR,TR  ,TR
18626,ENG101,TR,0,TR
18627,ENG102,TR,TR  ,TR
18628,ENG101,TR,TR  ,TR
18629,ENG102,TR,TR  ,TR
18630,ENG101,TR,TR  ,TR
18631,ENG102,TR,TR  ,TR
18632,ENG101,TR,TR  ,TR
18633,ENG100,UG,TR  ,TR
18634,ENG102,TR,0,TR
18635,ENG101,TR,TR  ,TR
18636,ENG102,TR,TR  ,TR
18637,ENG101,TR,TR  ,TR
18638,ENG102,TR,TR  ,TR
18639,ENG101,TR,TR  ,TR
18640,ENG102,TR,TR  ,TR
18641,ENG101,TR,TR  ,TR
18642,ELE00,TR,0,TR
18643,ELE00,TR,TR  ,TR
18644,GEP3A,TR,TR  ,TR
18645,ELE00,TR,0,TR
18646,ELE00,TR,0,TR
18647,ELE00,TR,0,TR
18648,ELE00,TR,0,TR
18649,ELE00,TR,TR  ,TR
18650,ELE00,TR,0,TR
18651,ELE00,TR,0,TR
18652,ELE00,TR,0,TR
18653,ELE00,TR,0,TR
18654,ELE00,TR,0,TR
18655,ELE00,TR,0,TR
18656,HST110,TR,TR  ,TR
18657,ELE00,TR,0,TR
18658,ELE00,TR,0,TR
18659,ELE00,TR,TR  ,TR
18660,ELE00,TR,0,TR
18661,GEP1E,TR,TR  ,TR
18662,ELE00,TR,TR  ,TR
18663,GEP1E,TR,TR  ,TR
18664,ELE00,TR,TR  ,TR
18665,ELE00,TR,TR  ,TR
18666,ELE00,TR,0,TR
18667,ELE00,TR,0,TR
18668,ELE00,TR,0,TR
18669,ELE00,TR,0,TR
18670,ELE00,TR,0,TR
18671,ELE00,TR,0,TR
18672,ELE00,TR,0,TR
18673,ELE00,TR,0,TR
18674,ELE00,TR,0,TR
18675,ELE00,TR,0,TR
18676,ELE00,TR,0,TR
18677,GEP1E,TR,TR  ,TR
18678,HST100,TR,TR  ,TR
18679,GEP1E,TR,TR  ,TR
18680,ELE00,TR,TR  ,TR
18681,ELE00,TR,TR  ,TR
18682,GEP1E,TR,TR  ,TR
18683,HST201,TR,TR  ,TR
18684,HST202,TR,TR  ,TR
18685,GEP1E,TR,TR  ,TR
18686,GEP1E,TR,TR  ,TR
18687,GEP1E,TR,TR  ,TR
18688,GEP1F,TR,TR  ,TR
18689,GEP1F,TR,TR  ,TR
18690,GEP1F,TR,TR  ,TR
18691,HST201,TR,0,TR
18692,HST202,TR,0,TR
18693,ELE00,TR,0,TR
18694,ELE00,TR,0,TR
18695,GEP2,UG,TR  ,TR
18696,ELE00,TR,0,TR
18697,ELE00,TR,0,TR
18698,ELE00,TR,0,TR
18699,ELE00,TR,0,TR
18700,ELE00,TR,0,TR
18701,ELE00,TR,0,TR
18702,ELE00,TR,0,TR
18703,ELE00,TR,0,TR
18704,ELE00,TR,0,TR
18705,ELE00,TR,0,TR
18706,ELE00,TR,0,TR
18707,ELE00,TR,TR  ,TR
18708,ELE00,TR,TR  ,TR
18709,MTH110,TR,TR  ,TR
18710,MTH115,TR,TR  ,TR
18711,MTH110,TR,TR  ,TR
18712,MTH110,TR,TR  ,TR
18713,ELE00,TR,TR  ,TR
18714,MTH115,TR,TR  ,TR
18715,MTH120,TR,TR  ,TR
18716,MTH108,TR,TR  ,TR
18717,ELE00,TR,0,TR
18718,BAD330,TR,TR  ,TR
18719,ELE00,TR,TR  ,TR
18720,ELE00,TR,TR  ,TR
18721,ELE00,TR,0,TR
18722,MUH110,TR,TR  ,TR
18723,ELE00,TR,TR  ,TR
18724,ELE00,TR,0,TR
18725,ELE00,TR,0,TR
18726,HPE126,UG,TR  ,TR
18727,ELE00,TR,0,TR
18728,ELE00,TR,0,TR
18729,ELE00,TR,0,TR
18730,ELE00,TR,0,TR
18731,ELE00,TR,0,TR
18732,ELE00,TR,TR  ,TR
18733,ELE00,TR,0,TR
18734,PHI180,TR,TR  ,TR
18735,ELE00,TR,0,TR
18736,ELE00,TR,0,TR
18737,PHI180,TR,TR  ,TR
18738,ELE00,TR,0,TR
18739,ELE00,TR,0,TR
18740,GEP3,TR,TR  ,TR
18741,POL101,TR,TR  ,TR
18742,POL101,TR,TR  ,TR
18743,POL101,TR,TR  ,TR
18744,POL101,TR,TR  ,TR
18745,ELE00,TR,0,TR
18746,POL101,TR,TR  ,TR
18747,POL101,TR,TR  ,TR
18748,POL101,TR,TR  ,TR
18749,POL101,TR,TR  ,TR
18750,POL101,TR,0,TR
18751,ELE00,TR,TR  ,TR
18752,PSY100,TR,TR  ,TR
18753,PSY100,TR,TR  ,TR
18754,PSY100,TR,TR  ,TR
18755,PSY100,TR,TR  ,TR
18756,ELE00,TR,0,TR
18757,PSY100,TR,TR  ,TR
18758,ELE00,TR,TR  ,TR
18759,ELE00,TR,0,TR
18760,ELE00,TR,0,TR
18761,PSY100,TR,0,TR
18762,ELE00,TR,0,TR
18763,ELE00,TR,0,TR
18764,ELE00,TR,0,TR
18765,ELE00,TR,0,TR
18766,ELE00,TR,0,TR
18767,ELE00,TR,0,TR
18768,PSY100,TR,TR  ,TR
18769,PSY100,TR,TR  ,TR
18770,PSY100,TR,TR  ,TR
18771,PSY100,TR,TR  ,TR
18772,PSY100,TR,TR  ,TR
18773,PSY100,TR,TR  ,TR
18774,ELE00,TR,TR  ,TR
18775,ELE00,TR,TR  ,TR
18776,PSY204,TR,TR  ,TR
18777,PSY100,TR,TR  ,TR
18778,PSY100,TR,TR  ,TR
18779,ELE00,TR,0,TR
18780,REL104,TR,TR  ,TR
18781,ELE00,TR,0,TR
18782,ELE00,TR,0,TR
18783,ELE00,TR,0,TR
18784,ELE00,TR,0,TR
18785,ELE00,TR,0,TR
18786,ELE00,UG,TR  ,TR
18787,ELE00,TR,0,TR
18788,SOC100,TR,TR  ,TR
18789,ELE00,TR,0,TR
18790,SOC100,TR,TR  ,TR
18791,SOC100,TR,TR  ,TR
18792,SOC100,TR,TR  ,TR
18793,ELE00,TR,0,TR
18794,SPN101,TR,TR  ,TR
18795,ELE00,TR,0,TR
18796,SPN102,TR,TR  ,TR
18797,SPN201,TR,TR  ,TR
18798,SPN201,TR,TR  ,TR
18799,ELE00,TR,0,TR
18800,ELE00,TR,0,TR
18801,ELE00,TR,0,TR
18802,SPN101,TR,TR  ,TR
18803,SPN102,TR,TR  ,TR
18804,SPN101,TR,0,TR
18805,SPN101,TR,TR  ,TR
18806,SPN102,TR,0,TR
18807,SPN101,TR,TR  ,TR
18808,SPN102,TR,TR  ,TR
18809,SPN102,TR,TR  ,TR
18810,SPN201,TR,TR  ,TR
18811,SPN201,TR,TR  ,TR
18812,SPN101,TR,TR  ,TR
18813,SPN102,TR,TR  ,TR
18814,THR120,TR,TR  ,TR
18815,ELE00,TR,TR  ,TR
18816,THR120,TR,TR  ,TR
18817,THR120,UG,TR  ,TR
18818,ELE00,TR,0,TR
18819,THR120,TR,0,TR
18820,THR120,TR,TR  ,TR
18821,THR120,TR,TR  ,TR
18822,THR120,TR,TR  ,TR
18823,THR120,TR,TR  ,TR
18824,THR120,TR,TR  ,TR
18825,THR120,TR,TR  ,TR
18826,ELE00,TR,0,TR
18827,ELE00,TR,0,TR
18828,MTH113,TR,TR  ,TR
18829,MTH113,TR,TR  ,TR
18830,MTH113,TR,TR  ,TR
18831,THR115,TR,TR  ,TR
18832,THR100,TR,TR  ,TR
18833,THR100,TR,TR  ,TR
18834,THR100,TR,TR  ,TR
18835,ELE00,TR,0,TR
18836,ELE00,TR,0,TR
18837,ELE00,TR,0,TR
18838,ELE00,TR,0,TR
18839,ELE00,TR,0,TR
18840,WST200,TR,TR  ,TR
18841,ELE00,TR,0,TR
18842,ELE00,TR,0,TR
18843,ELE00,TR,0,TR
18844,ELE00,TR,TR  ,TR
18845,ATH330,TR,TR  ,TR
18846,SANTW102,TR,TR  ,TR
18847,ATH330,TR,TR  ,TR
18848,ART201,TR,TR  ,TR
18849,ART202,TR,TR  ,TR
18850,ART100,TR,TR  ,TR
18851,ART201,TR,TR  ,TR
18852,ART202,TR,TR  ,TR
18853,ART112,TR,TR  ,TR
18854,ART124,TR,TR  ,TR
18855,ART113,TR,TR  ,TR
18856,ELE00,TR,TR  ,TR
18857,SED395,TR,TR  ,TR
18858,SED390,TR,TR  ,TR
18859,ELE00,TR,TR  ,TR
18860,ELE00,TR,TR  ,TR
18861,ELE00,TR,TR  ,TR
18862,ELE00,TR,TR  ,TR
18863,ART201,TR,TR  ,TR
18864,ELE00,TR,TR  ,TR
18865,AST100,TR,TR  ,TR
18866,ART201,TR,TR  ,TR
18867,MTH113,TR,TR  ,TR
18868,GEP3,TR,TR  ,TR
18869,BIO205,TR,TR  ,TR
18870,BIO190,TR,TR  ,TR
18871,BIO100,TR,TR  ,TR
18872,ELE00,TR,0,TR
18873,BIO191,TR,TR  ,TR
18874,GEP3E,TR,TR  ,TR
18875,BIO100,TR,TR  ,TR
18876,BIO190,TR,TR  ,TR
18877,BIO191,TR,TR  ,TR
18878,BIO104,TR,TR  ,TR
18879,GEP1J,TR,TR  ,TR
18880,BIO211,TR,TR  ,TR
18881,ELE00,TR,TR  ,TR
18882,BIO312,TR,TR  ,TR
18883,BIO140,TR,TR  ,TR
18884,BIO190,TR,TR  ,TR
18885,BIO100,TR,TR  ,TR
18886,BIO190,TR,TR  ,TR
18887,ELE00,TR,TR  ,TR
18888,ELE00,TR,TR  ,TR
18889,BIO205,TR,TR  ,TR
18890,BIO211,TR,TR  ,TR
18891,BIO211,TR,TR  ,TR
18892,ELE00,TR,TR  ,TR
18893,CHM201,TR,TR  ,TR
18894,CHM190,TR,TR  ,TR
18895,CHM251,TR,TR  ,TR
18896,CHM203,TR,TR  ,TR
18897,CHM150,TR,TR  ,TR
18898,CHM150,TR,TR  ,TR
18899,CHM201,TR,TR  ,TR
18900,GEP3,TR,TR  ,TR
18901,CHM150,TR,TR  ,TR
18902,CHM150,TR,TR  ,TR
18903,CHM190,TR,TR  ,TR
18904,CHM190,TR,TR  ,TR
18905,ELE00,TR,TR  ,TR
18906,ELE00,TR,TR  ,TR
18907,SOC270,TR,TR  ,TR
18908,SOC270,TR,TR  ,TR
18909,CSC101,TR,TR  ,TR
18910,CSC101,TR,TR  ,TR
18911,CSC201,TR,TR  ,TR
18912,CSC101,TR,TR  ,TR
18913,CSC201,TR,TR  ,TR
18914,CSC202,TR,TR  ,TR
18915,CSC101,TR,TR  ,TR
18916,CSC101,TR,TR  ,TR
18917,CSC101,TR,TR  ,TR
18918,CSC201,TR,TR  ,TR
18919,CSC110,TR,TR  ,TR
18920,ELE00,TR,TR  ,TR
18921,CSC201,TR,TR  ,TR
18922,CSC101,TR,TR  ,TR
18923,CSC101,TR,TR  ,TR
18924,CSC101,TR,TR  ,TR
18925,ELE00,TR,0,TR
18926,ECN202,TR,TR  ,TR
18927,ECN201,TR,TR  ,TR
18928,ECN150,TR,TR  ,TR
18929,ECN150,TR,TR  ,TR
18930,ECN150,TR,TR  ,TR
18931,ELE00,TR,0,TR
18932,EDU203,TR,TR  ,TR
18933,ELE00,TR,0,TR
18934,ELE00,TR,0,TR
18935,ELE00,TR,0,TR
18936,ELE00,TR,TR  ,TR
18937,EDU360,TR,TR  ,TR
18938,ELE00,TR,TR  ,TR
18939,SED300,TR,TR  ,TR
18940,ELE00,TR,TR  ,TR
18941,ELE00,TR,TR  ,TR
18942,ELE00,TR,TR  ,TR
18943,ELE00,TR,TR  ,TR
18944,ELE00,TR,TR  ,TR
18945,ELE00,TR,TR  ,TR
18946,ELE00,TR,TR  ,TR
18947,ELE00,TR,TR  ,TR
18948,ELE00,TR,TR  ,TR
18949,ELE00,TR,TR  ,TR
18950,ELEC,TR,TR  ,TR
18951,ELE00,TR,TR  ,TR
18952,EDU300,TR,TR  ,TR
18953,HPE255,TR,TR  ,TR
18954,ELE00,TR,TR  ,TR
18955,HPE393,TR,TR  ,TR
18956,ELE00,GR,TR  ,TR
18957,ELE00,GR,TR  ,TR
18958,ELE00,TR,TR  ,TR
18959,ELE00,TR,TR  ,TR
18960,ELE00,TR,TR  ,TR
18961,ELE00,TR,TR  ,TR
18962,ELE00,TR,TR  ,TR
18963,ELE00,TR,TR  ,TR
18964,ELE00,TR,TR  ,TR
18965,ELE00,TR,TR  ,TR
18966,ELE00,TR,TR  ,TR
18967,ELE00,TR,TR  ,TR
18968,ELE00,TR,TR  ,TR
18969,ELE00,TR,TR  ,TR
18970,ELE00,TR,TR  ,TR
18971,ELE00,TR,TR  ,TR
18972,ELE00,TR,TR  ,TR
18973,ELE00,TR,TR  ,TR
18974,ELE00,TR,TR  ,TR
18975,ELE00,TR,0,TR
18976,ELE00,TR,0,TR
18977,ELE00,TR,0,TR
18978,ELE00,TR,0,TR
18979,ELE00,TR,0,TR
18980,ELE00,TR,0,TR
18981,ELE00,TR,0,TR
18982,ELE00,TR,TR  ,TR
18983,EDU309,TR,TR  ,TR
18984,ELE00,TR,0,TR
18985,ELE00,TR,0,TR
18986,ELE00,TR,0,TR
18987,ELE00,TR,0,TR
18988,ELE00,TR,0,TR
18989,ELE00,TR,0,TR
18990,ELE00,TR,0,TR
18991,ELE00,TR,0,TR
18992,ELE00,TR,0,TR
18993,ELE00,TR,0,TR
18994,ELE00,TR,0,TR
18995,ELE00,TR,0,TR
18996,ELE00,TR,0,TR
18997,ELE00,TR,0,TR
18998,ELE00,TR,0,TR
18999,ELE00,TR,0,TR
19000,ELE00,TR,0,TR
19001,ELE00,TR,0,TR
19002,ELE00,TR,0,TR
19003,ELE00,TR,0,TR
19004,ELE00,TR,0,TR
19005,EDU360,TR,TR  ,TR
19006,EDU360,TR,TR  ,TR
19007,ELE00,TR,0,TR
19008,ENG101,TR,TR  ,TR
19009,ENGLU101,TR,TR  ,TR
19010,ENG101,TR,TR  ,TR
19011,ENG101,TR,0,TR
19012,ENG102,TR,0,TR
19013,ELE00,TR,0,TR
19014,ELE00,TR,0,TR
19015,ENG101,TR,TR  ,TR
19016,ENG101,TR,TR  ,TR
19017,ENG101,TR,TR  ,TR
19018,ENG102,TR,TR  ,TR
19019,ENG102,TR,TR  ,TR
19020,ENG291,TR,TR  ,TR
19021,ELE00,TR,TR  ,TR
19022,ENG300,TR,TR  ,TR
19023,ELE00,TR,0,TR
19024,ELE00,TR,0,TR
19025,ELE00,TR,0,TR
19026,ENG101,TR,TR  ,TR
19027,ENG101,TR,TR  ,TR
19028,ENG101,TR,TR  ,TR
19029,ENG102,TR,TR  ,TR
19030,ENG102,TR,TR  ,TR
19031,ENG101,TR,TR  ,TR
19032,ENG102,TR,TR  ,TR
19033,ENG101,TR,TR  ,TR
19034,ENG102,TR,TR  ,TR
19035,ENG101,TR,TR  ,TR
19036,ENG102,TR,TR  ,TR
19037,ENG101,TR,TR  ,TR
19038,ENG101,TR,TR  ,TR
19039,ENG101,TR,TR  ,TR
19040,ENG101,TR,TR  ,TR
19041,ENG102,TR,TR  ,TR
19042,ENG102,TR,TR  ,TR
19043,ENG102,TR,TR  ,TR
19044,ENG292,TR,TR  ,TR
19045,ENG305,TR,TR  ,TR
19046,ENG204,TR,TR  ,TR
19047,ENG202,TR,TR  ,TR
19048,ENG202,TR,TR  ,TR
19049,ELE00,TR,TR  ,TR
19050,FIN370,TR,TR  ,TR
19051,FIN370,TR,TR  ,TR
19052,FRN101,TR,TR  ,TR
19053,FRN102,TR,TR  ,TR
19054,FRN201,TR,TR  ,TR
19055,FRN202,TR,TR  ,TR
19056,FRN101,TR,TR  ,TR
19057,FRN101,TR,TR  ,TR
19058,ELE00,TR,0,TR
19059,ELE00,TR,0,TR
19060,ELE00,TR,0,TR
19061,GEP3,TR,TR  ,TR
19062,GER101,TR,TR  ,TR
19063,GER102,TR,TR  ,TR
19064,GER201,TR,TR  ,TR
19065,GER201,TR,TR  ,TR
19066,GER101,TR,TR  ,TR
19067,GER102,TR,TR  ,TR
19068,GER101,TR,TR  ,TR
19069,ELE00,TR,0,TR
19070,POL101,TR,TR  ,TR
19071,ELE00,TR,TR  ,TR
19072,GEP1E,TR,TR  ,TR
19073,ELE00,TR,0,TR
19074,ELE00,TR,0,TR
19075,ELE00,TR,TR  ,TR
19076,GEP1E,TR,TR  ,TR
19077,GEP3N,TR,TR  ,TR
19078,ELE00,TR,TR  ,TR
19079,HST318,TR,TR  ,TR
19080,GEP1E,TR,TR  ,TR
19081,GEP3N,TR,TR  ,TR
19082,GEP3N,TR,TR  ,TR
19083,GEP1E,TR,TR  ,TR
19084,HST188,TR,TR  ,TR
19085,GEP3N,TR,TR  ,TR
19086,GEP1F,TR,TR  ,TR
19087,GEP1E,TR,TR  ,TR
19088,GEP3X,TR,TR  ,TR
19089,GEP1E,TR,TR  ,TR
19090,GEP1E,TR,TR  ,TR
19091,GEP3B,TR,TR  ,TR
19092,GEP1E,TR,TR  ,TR
19093,GEP1E,TR,TR  ,TR
19094,GEP1E,TR,TR  ,TR
19095,GEP1E,TR,TR  ,TR
19096,HST201,TR,TR  ,TR
19097,GEP1E,TR,TR  ,TR
19098,GEP1F,TR,TR  ,TR
19099,HST202,TR,TR  ,TR
19100,GEP3N,TR,TR  ,TR
19101,GEP3N,TR,TR  ,TR
19102,GEP3N,TR,TR  ,TR
19103,GEP3N,TR,TR  ,TR
19104,GEP1E,TR,TR  ,TR
