CrsId,OrgCode,CrsCode,CrsName,CreditHours,GradeCode
5956,005207,PHI110,Ethics,3,T
5957,005207,PHI110,Ethics,3,T
5958,005207,PSC201,American Government,3,T
5959,005207,PSC201,American Gov't,3,T
5960,005207,PSC201,American Government,3,T
5961,005207,PSY201,General Psychology,3,T
5962,005207,PSY203,Human Growth and Dev,3,T
5963,005207,PSY212,Abnormal Psychology,3,T
5964,005207,PSY201,General Psychology,3,T
5965,005207,PSY203,Human Grownth & Development,3,T
5966,005207,PSY201,General Psych,3,T
5967,005207,PSY201,General Psychology,3,T
5968,005207,PSY203,Human Growth & Dev,3,T
5969,005207,PSY203,Human Grwth&Develop,3,T
5970,005207,PSY208,Human Sexuality,3,T
5971,005207,REL103,Comparative Religion,3,T
5972,005207,REL103,Comparative Religions,3,T
5973,005207,SOC101,Introduction to Soc,3,T
5974,005207,SOC220,Sociology of the Family,3,T
5975,005207,SOC101,Intro to Sociology,3,T
5976,005207,SOC101,Introduction to Sociology,3,T
5977,005207,SOC101,Sociology,3,T
5978,005207,SOC220,Sociology of Family,3,T
5979,005207,SPA101,Elementary Spanish,3,T
5980,005207,SPA101,Elementary Spanish,4,T
5981,005207,SPA101,Elementary Spanish I,4,T
5982,005207,SPA102,Elementary Spanish II,4,T
5983,005207,SPC205,Public Speaking,3,T
5984,005207,SPC205,Public Speaking,3,T
5985,005207,SPC205,Public Speaking,3,T
5986,005207,THE101,Intro Theatre,3,T
5987,005207,THE101,Intro to Theatre,3,T
5988,005207,THE101,Introduction to Theatre,3,T
5989,005229,COP2220,Programming 1,3,T
5990,005229,ENC1101,College Writing 1,3,T
5991,005229,GLY2100,History of Earth & Life,3,T
5992,005229,LIT2100,Intro toWorld Literature,3,T
5993,005229,MAC1105,College Algebra,3,T
5994,005229,MAC2210,Intro Calculus w/appl,4,T
5995,005209,ENG151,Intro to College Comp,3,T
5996,005209,ENG152,Int College Comp,3,T
5997,005209,PSY201,General Psych,3,T
5998,005377,AMH2010,US History to 1865,3,T
5999,005377,AMH2020,US History 1865-Pre,3,T
6000,005377,ART1300C,Drawing I,3,T
6001,005377,BSC2010C,General BioI/Lab,4,T
6002,005377,CHM2045,General Chemistry I,4,T
6003,005377,DEP2004,Human Growth & Dev,3,T
6004,005377,DEP2004,Human Growth & Development,3,T
6005,005377,ENC1101,Fresh Comp l,3,T
6006,005377,ENC1101,Freshman Composiion I,3,T
6007,005377,ENC1102,Freshman English II,3,T
6008,005377,HUM2020,Intro to the Humanities,3,T
6009,005377,HUM2551,Philosophy & Religion,3,T
6010,005377,MAC1105,College Algebra,3,T
6011,005377,PHI2600,Ethics,3,T
6012,005377,PSC1341,Physical Science,3,T
6013,005377,PSY2012,General Psychology I,3,T
6014,005377,REL2246,Religious Thought in NT,3,T
6015,005377,SPC2608,Public Speaking,3,T
6016,005221,BSC1085C,Human Anatomy,4,T
6017,005221,CGS1100,Computer Software&Tech,3,T
6018,005221,DEP2005,Principles of Dev,3,T
6019,005221,GEB1011,Introduction to Business,3,T
6020,005221,HUM2510,Visual & Perf Arts,3,T
6021,005221,MAC2233,Elementary Calculus,3,T
6022,005221,MUH2512,World Music Cultures,3,T
6023,005221,MUL2110,Intro to Music Lit,3,T
6024,005221,MUN3343,Chamber Singers,4,T
6025,005221,MUN3463,Instrumental Cham Mus,2,T
6026,005221,MUN4143,Wind Orchestra,4,T
6027,005221,MUS1010,Recital Attendance,0,T
6028,005221,MUT1111,Music Theory I,3,T
6029,005221,MUT1112,Music Theory II,3,T
6030,005221,MUT1241,Aural Skills I,1,T
6031,005221,MUT1242,Aural Skills II,1,T
6032,005221,MVK1111,Piano Class I,1,T
6033,005221,MVK1112,Piano Class III,1,T
6034,005221,MVW1312,Freshman Oboe,1,T
6035,005221,MVW1312,Freshman Oboe,1,T
6036,005221,MVW2322,Sophomore Oboe,1,T
6037,005221,MVW2322,Sophomore Oboe,1,T
6038,005221,OCE1001C,Marine Systems,3,T
6039,005221,PSY2012,General Psychology,3,T
6040,005221,STA2023,Statistical Methods,3,T
6041,005206,AMH2020,AMER HIS SINCE 1877,3,T
6042,005206,CGS2100,COMP APPS BUS,3,T
6043,005206,ECO2023,PRIN OF MICRO,3,T
6044,005206,ENC1101,WRITING & RHETORIC i,3,T
6045,005206,ENC1102,WRTING & RHETORIC ii,3,T
6046,005206,MAC1105,COLLEGE ALGEBRA,3,T
6047,005206,MAC2233,CALC FOR BUSINESS,3,T
6048,005206,MUL1010,MUSIC LIT/APP,3,T
6049,005206,SPC2608,PUBLIC SPEAKING,3,T
6050,005236,AML2022,Am Literature,3,T
6051,005236,ART1110C,Ceramics I,3,T
6052,005236,BSC1010C,Prin Biology I,4,T
6053,005236,ECN1102,Eng Comp 2,3,T
6054,005236,ECO2023,Microeconomics,3,T
6055,005236,ENC1101,Eng Comp 1,3,T
6056,005236,ENL2022,Eng Literature,3,T
6057,005236,MAC2311,Cal & Ana Geo 1,4,T
6058,005236,PHI2010,Intro Philosoph,3,T
6059,005236,PSY2012,General Psych,3,T
6060,005236,REL2240,New Testament,3,T
6061,005236,REL2300,World Religion,3,T
6062,005236,SPN1120C,Beg Span 1,4,T
6063,005236,SPN1121C,Beg Span 2,4,T
6064,005218,BIO197,Human Biology,4,T
6065,005218,BUS217,Principles of Management,3,T
6066,005218,BUS312,Business Law,3,T
6067,005218,ECO206,Principles of Microeconomics,3,T
6068,005218,ENG102,Effective Writing,3,T
6069,005218,ENG207,Survey of American Lit,3,T
6070,005218,REL205,Old Testament,3,T
6071,005218,REL206,New Testament,3,T
6072,005232,BSC2085,Hum An & Phy I,4,T
6073,005232,ENC1101,Eng Compstn I,3,T
6074,005219,ACG2021,Intro Financial Actg,3,T
6075,005219,ACG2071,Intr Managerial Actg,3,T
6076,005219,AMH2097,Race/Ethn in US Hon,3,T
6077,005219,ART2003,Sur Contemp Art Practc,3,T
6078,005219,AST1002,Planets/Stars/Galxes,4,T
6079,005219,BIO1005,Gen Biology,4,T
6080,005219,BUL3310,Legal Environm Bus,3,T
6081,005219,BUL3310,Legal/Ethic Env Bus,3,T
6082,005219,CGS2100,Micro Appl for Econ,3,T
6083,005219,CLP4143,Abnormal Psychology,3,T
6084,005219,CLT3378,Ancient Myth E&W,3,T
6085,005219,CRW3110,Fiction Technique,3,T
6086,005219,CRW3311,Poetic Technique,3,T
6087,005219,ECO2023,Prin of Microecon,3,T
6088,005219,ECO2023,Prin of Microeon,3,T
6089,005219,ECO2013,Hon:Prin of Macro,3,T
6090,005219,ECO2013,Prin of Macroecon,3,T
6091,005219,ECO2023,Prin of Microecon,3,T
6092,005219,ENC1101,Fresh Comp & Rhetrc,3,T
6093,005219,ENC1101,Fresh Comp & Rhetrc,3,T
6094,005219,ENC1142,Freshmn Imagin Writ,3,T
6095,005219,ENC1101,Fresh Comp & Rhetrc,3,T
6096,005219,ENC1144,Freshman Article Essay,3,T
6097,005219,HUN1201,Hon Sci Nutrition,3,T
6098,005219,MAC1105,Bsc Coll Alg,3,T
6099,005219,MAC2233,Calculus for Business,3,T
6100,005219,MAC1105,College Algebra,3,T
6101,005219,MAC1105,College Algebra,3,T
6102,005219,MAN3240,Organiztnl Behavior,3,T
6103,005219,MAN3240,Organiztnl Behavior,3,T
6104,005219,MAR3023,Basic Market Concepts,3,T
6105,005219,MAR3023,Basic Market Concepts,3,T
6106,005219,MUH2513,Wrld Mus Cultures II,2,T
6107,005219,MUN4210,University Symphony,1,T
6108,005219,MUN4213,University Symphony,1,T
6109,005219,MUN4220,Chamber Orchestra,0,T
6110,005219,MUN4230,Opera Orchestra,0,T
6111,005219,MUN4233,Opera Orchestra,0,T
6112,005219,MUN4460,Chamber Music,1,T
6113,005219,MUN4463,Chamber Music,0,T
6114,005219,MUT2116,Music Theory III,3,T
6115,005219,MUT2117,Music Theory IV,3,T
6116,005219,MUT3551,19th Century Styles,3,T
6117,005219,MVS2421,App Mus Maj Vln,4,T
6118,005219,MVS2520,String Repertory,1,T
6119,005219,MVS3431,App Mus Maj Vln,4,T
6120,005219,MVS3530,String Repertory,1,T
6121,005219,PHI2100,Reason/Crit Thinking,3,T
6122,005219,PSB2000,Intro Brain & Behavr,3,T
6123,005219,PSB2000,Intro Brain & Behavr,3,T
6124,005219,PSY4930,Special Topics in Psy,3,T
6125,005219,PSY2012,Hon General Psych,3,T
6126,005219,PSY2012,General Psychology,3,T
6127,005219,REL3340,Hon:Buddhist Traditn,3,T
6128,005219,SPN3300,Grammar/Composition,3,T
6129,005219,SPN3400,Reading/Conversation,3,T
6130,005219,SPN4540,Regnl Cultrl Studies,3,T
6131,005219,SPN4930,Intro to Hisp Ling,3,T
6132,005219,SPW3030,Approach Hispanc Lit,3,T
6133,005219,SPW3493,Readings Mod Sp Am,3,T
6134,005219,STA2023,Fund Bus Statistics,3,T
6135,005219,SYG2010,Social Problems,3,T
6136,005219,WOH1030,Modern Wrld Sinc 1813,3,T
6137,005237,BIO103,General Biology,3.33,T
6138,005237,BIOL2121K,Human Anatomy & Physiology,4,T
6139,005237,HIS251,American History I,3.33,T
6140,005237,MAT200,ELementary Statistics,3.33,T
6141,002259,ECRU1200,Basic Microeconomics,3,T
6142,002259,ENRU1000,Close Read & Crit Writing,3,T
6143,002259,ENRU1100,English Comp/Rhetoric,3,T
6144,002259,HSRG1700,Intro to Middle East His,3,T
6145,002259,ICBU2300,Information Systems,3,T
6146,002259,MTEU1100,Finite Mathematics,3,T
6147,002259,PHRU1000,Phil of Human Nature,3,T
6148,002259,RSEU1000,Faith & Critical Reason,3,T
6149,002259,TDEU1100,Invitation to Theatre,3,T
6150,002259,TDEU2010,Acting I,4,T
6151,999111,ARTS,Fine Arts,4,T
6152,999111,ECONOMY&LAW,Social Science,4,T
6153,999111,GERMANLANG&LIT,Humanities,4,T
6154,999111,M11.03,Spanish I,3,T
6155,999111,M11.06,Economy,3,T
6156,999111,M11.O8,Soc/Psy Organizations,3,T
6157,999111,M12.03,Accounting I,3,T
6158,999111,M12.06,Marketing,3,T
6159,999111,M12.5A&B,Statistics,3,T
6160,999111,M21.02,Int Spanish,3,T
6161,999111,M21.03,Spanish II,3,T
6162,999111,M21.08,Inquiry Methods,3,T
6163,999111,M22.01,Business Law,3,T
6164,999111,M22.02,HR Management,3,T
6165,999111,M22.03/M22.05,Accounting II,3,T
6166,999111,M22.04,Taxation of Persons,3,T
6167,999111,M31.03,Economy,3,T
6168,999111,M31.04,Labour Law,3,T
6169,999111,M31.07,Descript/Infer Stats,3,T
6170,999111,M31.08,Firm Strategy,3,T
6171,999111,M32F.07,Acct Review,3,T
6172,999111,M41.04,Business-Public Sector,3,T
6173,999111,M41.07,Cost Mgmt,3,T
6174,999111,TRANSFER,Basketball,1,T
6175,999111,TRANSFER,Expression&Communication,4,T
6176,999111,TRANSFER,Fnds of Education,4,T
6177,999111,TRANSFER,Foundations of SPorts,2,T
6178,999111,TRANSFER,Hist of PE and Sports,4,T
6179,999111,TRANSFER,Sociology of Phys Activity&Sports,4,T
6180,999111,TRANSFER,SP:  Soccer,1,T
6181,999111,TRANSFER,Swimming,1,T
6182,999111,TRANSFER,Volleyball,1,T
6183,005234,ART111,Art Appreciation,3,T
6184,005234,BIO168,Anatomy and Physiology I,4,T
6185,005234,CIS110,Introduction to Computers,3,T
6186,005234,CIS111,Bacis PC Literacy,2,T
6187,005234,COM231,Public Speaking,3,T
6188,005234,ENG111,Expository Writing,3,T
6189,005234,ENG112,Argumnet Based Research,3,T
6190,005234,PHI240,Introduction to Ethics,3,T
6191,005234,PSY150,General Psychology,3,T
6192,005234,PSY241,Developmental Psych,3,T
6193,005234,PSY281,Abnormal Psychology,3,T
6194,005234,REL110,World Religions,3,T
6195,005234,SOC210,Intro to Sociology,3,T
6196,005220,ENGL1101,Composition I,3,T
6197,005220,PSYC2011,General Psychology,3,T
6198,000747,MEDICAL10501101,Medical Terminology,3,T
6199,005442,ART101,Intro to Art,3,T
6200,005442,BIO105,Intro to Life Science,4,T
6201,005442,BIOL205,Human Anatomy,4,T
6202,005442,BIOL311,Microbiology,4,T
6203,005442,CHM150,Chem for Everyday Life,4,T
6204,005442,CS150,Micros & Software Appl,3,T
6205,005442,ECON204,Intro to Macroeconomics,3,T
6206,005442,ENG101,Composition I,3,T
6207,005442,ENG200,Writing for Discipline,3,T
6208,005442,ENG201,Lit & the Individual,3,T
6209,005442,ENG111,Composition I,4,T
6210,005442,ENG112,Composition ll,3,T
6211,005442,HIST342,History of Modern Japan,3,T
6212,005442,MATH112,Col Trig W/Anal Geom,3,T
6213,005442,MATH120,Math Model & Prob Solv,3,T
6214,005442,MATH201,Calculus I,3,T
6215,005442,MATH202,Calculus II,3,T
6216,005442,MATH105,Col Alg Analy Geo l,3,T
6217,005442,MATH111,Col Alg Anly Geo ll,3,T
6218,005442,MKT331,Principles of Marketing,3,T
6219,005442,MU100,Chorus,1,T
6220,005442,MU120,Show Chorus,1,T
6221,005442,MU121M,Voice,1,T
6222,005442,PHYS215,Gen Physics I,4,T
6223,005442,POL101,US Government,3,T
6224,005442,PRS201,Intro to Philosophy,3,T
6225,005442,PRS203,Logic,3,T
6226,005442,PSY315,Child Behavi:Grow& Dev,3,T
6227,005442,SOCI315,Sex & Gender,3,T
6228,005442,SPCH101,Basic of Oral Commun,3,T
6229,005442,SPCO101,Basics of Oral Communication,3,T
6230,005442,THEA201,Theatrical Makeup,3,T
6231,005442,THEA202,Stagecraft,3,T
6232,005442,THEA203,Acting I,3,T
6233,005442,THEA210,Theatre Practicum,1,T
6234,005442,TRAN001,Transfer Work,3,T
6235,005442,TRAN001,Transfer Work,29,T
6236,005442,TRANS001,Transfer Work,12,T
6237,005442,ART101,Intro to Art,3,T
6238,005442,BIOL105,Biological Sciences I,4,T
6239,005442,CHEM102,Gen Chem II,4,T
6240,005442,CHEM111,General Chem I,4,T
6241,005442,ENGL102,Rhetoric&Genre Rsch,3,T
6242,005442,ENGL250,Intro to Lit,3,T
6243,005442,MATH105,College Algebra I,3,T
6244,005442,MATH111,College Algebra II,3,T
6245,005442,POLI103,Intro Political Science,3,T
6246,005442,SPCO101,Oral Communication,3,T
6247,005442,THEA101,Intro to Theatre,3,T
6248,001229,ACCT215,Financial Accounting,4,T
6249,001229,ACCT225,Managerial Accounting,4,T
6250,001229,BSAD325,Organizational Behavior,4,T
6251,001229,ECON210,Intro/Microeconomics,4,T
6252,001229,FINA301,Principles of Finance,4,T
6253,001229,HRM300,Human Resources Mgmt,4,T
6254,001229,HRM401,Compensation/Benefits,4,T
6255,001229,HRM402,Employee/Labor Relations,4,T
6256,001229,MKTG300,Marketing,4,T
6257,001229,PF305,Global Cultures,4,T
6258,001229,SCIE131,Environmental Science,4,T
6259,005230,EN101,English Comp I,3,T
6260,005230,HI202,US History II,3,T
6261,005230,MA207,Elem Statistics,3,T
6262,001230,HIS222,American History II,3,T
6263,001230,MAT235,Statistics,3,T
6264,006219,EDU2393,American Sign,3,T
6265,005222,ACC41,Interm Financial Acct.I,3,T
6266,005222,ACC111,Finanical Acct Princpls,3,T
6267,005222,ACC26,Accounting I,3,T
6268,005222,ANT205,JAPANESE POP CULTURE,4,T
6269,005222,ANT101,Cultural Anthropology,4,T
6270,005222,ART21,Design Concepts I,2,T
6271,005222,ART22,Design Concepts II,4,T
6272,005222,ART23,Design Concepts III,2,T
6273,005222,ART24,Drawing I,2,T
6274,005222,ART25,Drawing II,2,T
6275,005222,ART26,History/Appreciation of Art,4,T
6276,005222,ART31,Ceramics I,2,T
6277,005222,ART33,Photography I,4,T
6278,005222,ART50,Designing for the Web,4,T
6279,005222,ART80,Adv Handbuilding Tech,1,T
6280,005222,ART95,American Art,4,T
6281,005222,BA39,International Business,3,T
6282,005222,BGY195W,AP Biology,3,T
6283,005222,BGY30,Genetics,4,T
6284,005222,BIO16,Principles of Biology,4,T
6285,005222,BUS150,Perspectives on Bus,3,T
6286,005222,BUS311,International Business,3,T
6287,005222,BUS315,Human Resouce Manag,3,T
6288,005222,BUS320E,Marketing Principles,3,T
6289,005222,BUS335,Management Inf  Sys,3,T
6290,005222,CHM110,Foundations of Chemistry,4,T
6291,005222,CHM115,"Kntcs, Thrmodynmcs, & Environ",4,T
6292,005222,CHM115,"Kntcs,Thromodynmcs,&Environ",4,T
6293,005222,CHM120,Organic Chemistry,4,T
6294,005222,CHM230,Inorganic Chemistry,4,T
6295,005222,CHM240,Experimental Tech,4,T
6296,005222,CHM251,Adv Research Methods,2,T
6297,005222,CSC105,Intro to Computer Sci,3,T
6298,005222,DRM11,Intro Theatre/Drm,3,T
6299,005222,ECN102,Microeconomic Prin,3,T
6300,005222,ED11,Perspecitves on Amer Educ,4,T
6301,005222,ED110,Intro to Educ Admin/Leadership,3,T
6302,005222,ED111,Curriculum Development,3,T
6303,005222,ED122,Nature Lrn Dsblty,3,T
6304,005222,ED132,Educ Indiv/Lrn Dis,3,T
6305,005222,ED140W,Best Pract Induction Teacher,3,T
6306,005222,ED157,Intro Comp Tech,3,T
6307,005222,ED187,Teacher Effect Training,3,T
6308,005222,ED193,Funct Curr/Trans,3,T
6309,005222,ED195,Best Practices in Mentoring,3,T
6310,005222,ED195,Best Practices Ind Tchr Elem,3,T
6311,005222,ED195,Integ Intnet/Homgp,3,T
6312,005222,ED195,Project Approach,1,T
6313,005222,ED195,Song/Poet:Read K-3,1,T
6314,005222,ED195,Strat Tch Applied Math Sed,3,T
6315,005222,ED195,Tech Tools: Microsoft Ofc,3,T
6316,005222,ED195P,Earth Sci Mid School,3,T
6317,005222,ED195P,Literacy Clrm Tchr,3,T
6318,005222,ED195P,Porpnt/Hyperstudio,3,T
6319,005222,ED195PD,Adept and Mentor Training,3,T
6320,005222,ED195PD,Adolescents at Risk,3,T
6321,005222,ED195PD,Algebra Concepts: Calc & tech,3,T
6322,005222,ED195PD,Best Practices for Ind Tchr,3,T
6323,005222,ED195PD,Best Practices Ind Tchr,3,T
6324,005222,ED195PD,Best Practices Ind Tchr Elem,3,T
6325,005222,ED195PD,Character Education,3,T
6326,005222,ED195PD,Child Dev Prin Sch/Comm,3,T
6327,005222,ED195PD,Communications for Workplace,3,T
6328,005222,ED195PD,Cooperative Learning,3,T
6329,005222,ED195PD,Dev Growth Sch/Community,3,T
6330,005222,ED195PD,Dif Instr:Strat Tch Male Brain,3,T
6331,005222,ED195PD,Drug & Alcohol Ed Prevention,3,T
6332,005222,ED195PD,Exp Algebra I/Calculator,3,T
6333,005222,ED195PD,Exp Algebra II/Calculator,3,T
6334,005222,ED195PD,Intel: Teach to the Future,3,T
6335,005222,ED195PD,Intel:Teach to the Future,3,T
6336,005222,ED195PD,Math for Tech Inst,3,T
6337,005222,ED195PD,Math/Tech for Sec Teachers,3,T
6338,005222,ED195PD,Multisensory Reading Strat,3,T
6339,005222,ED195PD,National Board teacher Cert,3,T
6340,005222,ED195PD,Natl Board Tchr Certification,3,T
6341,005222,ED195PD,Nature/Needs Gftd Lrner,3,T
6342,005222,ED195PD,Physical Science Grade 6,2,T
6343,005222,ED195PD,Prob Solv Standrds Math 6-8,3,T
6344,005222,ED195PD,Tch/Lrn Thru Invest 4-5K,3,T
6345,005222,ED195PD,Tech Tools: Microsoft 97,3,T
6346,005222,ED195W,Human Growth & Development,3,T
6347,005222,ED195W,Integrating Tech Into Curr,3,T
6348,005222,ED195W,Science Educ Renewal/Reform,1,T
6349,005222,ED195W,Teaching About East Asia,3,T
6350,005222,ED195W,US Government & Politics,3,T
6351,005222,ED196P,Anatomy/Health 5-8,2,T
6352,005222,ED196P,Creat Liv Cls:5-8,2,T
6353,005222,ED196P,Cur Ldrshp Mth/Sci,6,T
6354,005222,ED196P,Read Recovery/K-5,3,T
6355,005222,ED196PD,Best Pract Induction Tchr,3,T
6356,005222,ED196PD,Best Practices Induction Tchr,3,T
6357,005222,ED196PD,Character Education,3,T
6358,005222,ED196PD,Curr Instruction for Gft/Talt,3,T
6359,005222,ED196PD,Exemplary Implementation,3,T
6360,005222,ED196PD,Intel:  Teach to the Future,3,T
6361,005222,ED196PD,Intel: Teach to the Future,3,T
6362,005222,ED196PD,Lab Approach to Science,3,T
6363,005222,ED196PD,Nature/Needs of Gftd,3,T
6364,005222,ED196PD,Nature/Needs of Gftd Lrner,3,T
6365,005222,ED196PD,Nature/Needs of the Gftd Lrner,3,T
6366,005222,ED196W,Science Activ Grd 1-2,2,T
6367,005222,ED197PD,Intel: Teach to the Future,3,T
6368,005222,ED199,MS Curr/Them Units,3,T
6369,005222,ED199P,Mth Solution II/K8,3,T
6370,005222,ED20,Human Development,3,T
6371,005222,ED20,Human Development,4,T
6372,005222,ED21,Fld Exp/Nat Ch,4,T
6373,005222,ED140W,Best Practices Induction,3,T
6374,005222,EDCI67502,Nature & Needs of Gftd,3,T
6375,005222,EDCI675G,Nature&Needs GT,3,T
6376,005222,EDCI676G,Curriculum Gifted Learners,3,T
6377,005222,EDCI676G,Curriculum GT,3,T
6378,005222,EDCI677G,Mid Sch Curr & Org,3,T
6379,005222,EDEP100W,Research and Inquiry Part I,3,T
6380,005222,EDEP140W,Best Pract Induction Teacher,3,T
6381,005222,EDEP170W,Teaching Internship,6,T
6382,005222,EDEX112W,Educ Studnt W/Exceptionalities,3,T
6383,005222,EDEX121,Educ of Students with Except,3,T
6384,005222,EDEX121G,Educ of Stdets with Excep,3,T
6385,005222,EDEX122,Nature of LD,3,T
6386,005222,EDFD102,Learning Theory,3,T
6387,005222,EDFD102,The Learning Process,3,T
6388,005222,EDFD104,Statistics/Measure in Educ,3,T
6389,005222,EDFD604,Educational Stats&Measures,3,T
6390,005222,EDFD604G,Educational Stats&Measures,3,T
6391,005222,EDFD606G,Research in Education,3,T
6392,005222,EDPD,Activity Based Learning Ideas,3,T
6393,005222,EDPD682G,Intel:Teach to the Future,3,T
6394,005222,EDPD683G,Intel II:Emerging Tech,3,T
6395,005222,EDPD685G,Schol & Cmnty Support Services,3,T
6396,005222,EDPD645G,Chemistry Grades 9-12,3,T
6397,005222,EDPD677G,Based Learning Ideas,3,T
6398,005222,EDPD683G,Emerging Technology,3,T
6399,005222,EDRD129,Current Trends in Literacy,3,T
6400,005222,EDRD641,Tch Reading Content Area,3,T
6401,005222,EDSL119,Leadership in Edu Organ,3,T
6402,005222,EDSL125,School Law,3,T
6403,005222,EDSL125G,School Law,3,T
6404,005222,EDSL823G,School Finance,3,T
6405,005222,EDSP133,Teaching About East Asia,3,T
6406,005222,EDSP182G,Physics for Elementary Tchrs,3,T
6407,005222,EDU451,Literature for Young Adults,4,T
6408,005222,EDU250,SCHOLARLY READ/WRIT,4,T
6409,005222,EDU120,Human Development,4,T
6410,005222,EES11,Earth Systems,4,T
6411,005222,ENG11,Compositn & Rhetoric,4,T
6412,005222,ENG22,Eng Lit Since 1798,4,T
6413,005222,ENG34G,Journalism: Principles/Practic,4,T
6414,005222,ENG58S,Modern British/Amer Poetry,4,T
6415,005222,ENG203,American Passages,3,T
6416,005222,FR12,Elem French II,3,T
6417,005222,FYS1103,Finding Your Life Purpose,4,T
6418,005222,FYS1182,Science in the News,4,T
6419,005222,FYS1237,Islamic Art/Arch,4,T
6420,005222,FYW1242,WORLD OF FOUNDING FATHERS,4,T
6421,005222,FYW1218,"Educ,Work&Citizenship",4,T
6422,005222,GGY30G,Principles of Geography,4,T
6423,005222,GLY11,Physical Geology,4,T
6424,005222,GRM201,INT GERMAN I,4,T
6425,005222,GRM260,GERMAN FOR PROFESSIONS,4,T
6426,005222,HSC101,WELLNESS CONCEPTS,4,T
6427,005222,HSC201,RESEARCH/EVAL HLTH SCI,4,T
6428,005222,HSC101,Wellness Concepts,3,T
6429,005222,HST11,Western Civilization,3,T
6430,005222,HST11,Western Civilization,4,T
6431,005222,HST195W,Understanding Holocaust,3,T
6432,005222,HST48G,The South,4,T
6433,005222,HST624,"US History, 1890-Present",3,T
6434,005222,HST103,Early Modern Europe,4,T
6435,005222,LIT-YOUNGADULTS,Lit-Young Adults,3,T
6436,005222,LNG210,General Linguistics,4,T
6437,005222,LNG220,Linguistic Analysis,4,T
6438,005222,LNG230,Lang as Cultural Phenomenon,4,T
