"CrsID","ARCCode","TYear","TTerm","CreditType"
17560,"GER102","TR","TR","TR"
17561,"GER201","TR","TR","TR"
17563,"GER101","TR","TR","TR"
17564,"GER102","TR","TR","TR"
17565,"GER101","TR","TR","TR"
17566,"Elective credit only","0000","TR","TR"
17567,"POL101","TR","TR","TR"
17568,"ELE00","TR","TR","TR"
17569,"GEP1E","TR","TR","TR"
17570,"GEP1E","0000","TR","TR"
17571,"Elective credit only","0000","TR","TR"
17572,"ELE00","TR","TR","TR"
17572,"GEP1E","TR","TR","TR"
17572,"GEP3N","TR","TR","TR"
17576,"HST110","TR","TR","TR"
17577,"GEP1E","TR","TR","TR"
17577,"GEP3N","TR","TR","TR"
17569,"HST115","TR","TR","TR"
17569,"GEP3N","TR","TR","TR"
17569,"GEP1F","TR","TR","TR"
17569,"GEP3X","TR","TR","TR"
17586,"GEP1E","TR","TR","TR"
17586,"GEP3B","TR","TR","TR"
17589,"GEP1E","TR","TR","TR"
17570,"HST201","TR","TR","TR"
17594,"GEP1E","TR","TR","TR"
17594,"GEP1F","TR","TR","TR"
17594,"HST202","TR","TR","TR"
17599,"GEP3N","TR","TR","TR"
17599,"GEP1E","TR","TR","TR"
17599,"GEP1F","TR","TR","TR"
17604,"GEP1E","TR","TR","TR"
17604,"GEP1F","TR","TR","TR"
17607,"GEP1F","TR","TR","TR"
17607,"GEP1E","TR","TR","TR"
17609,"GEP3N","TR","TR","TR"
17610,"ELE00","TR","TR","TR"
17611,"ELE00","TR","TR","TR"
17612,"ELE00","TR","TR","TR"
17613,"Elective credit only","0000","TR","TR"
17614,"MTH220","TR","TR","TR"
17615,"MTH113","TR","TR","TR"
17616,"ELE00","TR","TR","TR"
17617,"ELE00","TR","TR","TR"
17618,"MTH120","TR","TR","TR"
17619,"MTH210","TR","TR","TR"
17620,"MTH205","TR","TR","TR"
17621,"Elective credit only","0000","TR","TR"
17622,"MTH113","TR","TR","TR"
17624,"ELE00","TR","TR","TR"
17624,"MTH108","TR","TR","TR"
17626,"MTH108","TR","TR","TR"
17627,"ELE00","TR","TR","TR"
17628,"MTH110","TR","TR","TR"
17632,"ELE00","TR","TR","TR"
17632,"GEP2A","TR","TR","TR"
17636,"MTH115","TR","TR","TR"
17636,"MTH120","TR","TR","TR"
17638,"MTH210","TR","TR","TR"
17639,"ELE00","TR","TR","TR"
17640,"ELE00","TR","TR","TR"
17645,"MTH108","TR","TR","TR"
17616,"GEP2","TR","TR","TR"
17648,"ELE00","TR","TR","TR"
17649,"Elective credit only","TR","TR","TR"
17650,"MTH110","TR","TR","TR"
17618,"MTH115","TR","TR","TR"
17654,"BAD330","TR","TR","TR"
17655,"TRAN000","TR","TR","TR"
17656,"BAD340","TR","TR","TR"
17657,"BAD443","TR","TR","TR"
17658,"MUH110","TR","TR","TR"
17659,"MUH113","TR","TR","TR"
17660,"MUH110","0000","TR","TR"
17661,"MUH110","TR","TR","TR"
17662,"MUH111","TR","TR","TR"
17662,"MUH113","TR","TR","TR"
17665,"MUA101","TR","TR","TR"
17666,"ELE00","TR","TR","TR"
17667,"ELE00","TR","TR","TR"
17668,"GEP3A","TR","TR","TR"
17670,"MUH111","TR","TR","TR"
17670,"GEP3A","TR","TR","TR"
17670,"MUH110","TR","TR","TR"
17673,"ELE00","TR","TR","TR"
17674,"ELE00","TR","TR","TR"
17676,"ELE00","TR","TR","TR"
17677,"ELE00","TR","TR","TR"
17678,"BIO110","TR","TR","TR"
17679,"PHI200","TR","TR","TR"
17680,"PHI180","TR","TR","TR"
17681,"PHI180","TR","TR","TR"
17684,"PHI200","TR","TR","TR"
17685,"PHI200","TR","TR","TR"
17686,"PHY241","TR","TR","TR"
17687,"GEP3","TR","TR","TR"
17689,"GEP3","TR","TR","TR"
17692,"POL101","TR","TR","TR"
17694,"POL101","TR","TR","TR"
17699,"POL101","TR","TR","TR"
17701,"ELE00","TR","TR","TR"
17705,"POL102","TR","TR","TR"
17706,"ELE00","TR","TR","TR"
17707,"POL101","TR","TR","TR"
17708,"GEP3","TR","TR","TR"
17709,"ELE00","TR","TR","TR"
17710,"Elective credit only","0000","TR","TR"
17711,"PSY100","0000","TR","TR"
17712,"Elective credit only","0000","TR","TR"
17713,"TRAN000","TR","TR","TR"
17714,"TRAN000","TR","TR","TR"
17715,"PSY100","TR","TR","TR"
17716,"Elective credit only","0000","TR","TR"
17723,"ELE00","TR","TR","TR"
17724,"ELE00","TR","TR","TR"
17728,"ELE00","TR","TR","TR"
17729,"PSY380","TR","TR","TR"
17730,"ELE00","TR","TR","TR"
17731,"PSY100","TR","TR","TR"
17732,"ELE00","TR","TR","TR"
17733,"CSC101","TR","TR","TR"
17734,"REL104","TR","TR","TR"
17736,"GEP1G","TR","TR","TR"
17736,"REL100","TR","TR","TR"
17736,"REL104","TR","TR","TR"
17739,"ELE00","TR","TR","TR"
17734,"REL100","TR","TR","TR"
17741,"Elective credit only","0000","TR","TR"
17742,"Elective credit only","0000","TR","TR"
17743,"Elective credit only","0000","TR","TR"
17744,"Elective credit only","0000","TR","TR"
17745,"GEP3C","0000","TR","TR"
17745,"Elective credit only","TR","TR","TR"
17748,"Elective credit only","0000","TR","TR"
17749,"ART111","0000","TR","TR"
17749,"Elective credit only","0000","TR","TR"
17751,"Elective credit only","0000","TR","TR"
17752,"ART113","0000","TR","TR"
17754,"ELE00","0000","TR","TR"
17755,"Elective credit only","0000","TR","TR"
17756,"Elective credit only","0000","TR","TR"
17757,"Elective credit only","0000","TR","TR"
17758,"Elective credit only","0000","TR","TR"
17759,"Elective credit only","0000","TR","TR"
17760,"Elective credit only","0000","TR","TR"
17762,"Elective credit only","0000","TR","TR"
17763,"Elective credit only","0000","TR","TR"
17764,"Elective credit only","0000","TR","TR"
17765,"GEP3","0000","TR","TR"
17766,"PHY143","TR","TR","TR"
17765,"PHY143","TR","TR","TR"
17769,"ART100","0000","TR","TR"
17770,"ART201","TR","TR","TR"
17770,"Elective credit only","0000","TR","TR"
17774,"Elective credit only","0000","TR","TR"
17775,"Elective credit only","0000","TR","TR"
17776,"Elective credit only","0000","TR","TR"
17777,"ELE00","0000","TR","TR"
17779,"ART201","0000","TR","TR"
17779,"Elective credit only","0000","TR","TR"
17782,"Elective credit only","0000","TR","TR"
17784,"Elective credit only","0000","TR","TR"
17785,"Elective credit only","0000","TR","TR"
17786,"Elective credit only","0000","TR","TR"
17770,"ART202","TR","TR","TR"
17791,"ELE00","TR","TR","TR"
17793,"Elective credit only","0000","TR","TR"
17794,"Elective credit only","0000","TR","TR"
17795,"Elective credit only","0000","TR","TR"
17796,"FIN370","0000","TR","TR"
17798,"Elective credit only","0000","TR","TR"
17799,"Elective credit only","0000","TR","TR"
17800,"Elective credit only","0000","TR","TR"
17801,"Elective credit only","0000","TR","TR"
17803,"Elective credit only","0000","TR","TR"
17804,"Elective credit only","0000","TR","TR"
17805,"Elective credit only","0000","TR","TR"
17806,"Elective credit only","0000","TR","TR"
17807,"Elective credit only","0000","TR","TR"
17808,"Elective credit only","0000","TR","TR"
17809,"Elective credit only","0000","TR","TR"
17810,"Elective credit only","0000","TR","TR"
17811,"BIO201","TR","TR","TR"
17812,"BIO100","0000","TR","TR"
17813,"BIO 112","0000","TR","TR"
17813,"Elective credit only","TR","TR","TR"
17815,"BIO105","0000","TR","TR"
17816,"BIO211","0000","TR","TR"
17817,"GEP3","0000","TR","TR"
17819,"BIO312","0000","TR","TR"
17820,"BIO100","0000","TR","TR"
17821,"Elective credit only","0000","TR","TR"
17822,"BIO100","0000","TR","TR"
17823,"Elective credit only","0000","TR","TR"
17824,"Elective credit only","0000","TR","TR"
17826,"Elective credit only","0000","TR","TR"
17827,"Elective credit only","0000","TR","TR"
17829,"ELE00","0000","TR","TR"
17829,"Elective credit only","0000","TR","TR"
17831,"Elective credit only","0000","TR","TR"
17811,"BIO100","TR","TR","TR"
17834,"GEP3","TR","TR","TR"
17813,"BIO305","TR","TR","TR"
17840,"GEP3","TR","TR","TR"
17845,"GEP3","TR","TR","TR"
17847,"CHN101W","TR","TR","TR"
17848,"CHN102W","TR","TR","TR"
17849,"Elective credit only","0000","TR","TR"
17850,"Elective credit only","0000","TR","TR"
17851,"Elective credit only","0000","TR","TR"
17853,"Elective credit only","0000","TR","TR"
17855,"Elective credit only","0000","TR","TR"
17857,"Elective credit only","0000","TR","TR"
17858,"Elective credit only","0000","TR","TR"
17859,"Elective credit only","0000","TR","TR"
17860,"Elective credit only","0000","TR","TR"
17861,"Elective credit only","0000","TR","TR"
17862,"Elective credit only","0000","TR","TR"
17863,"CHM150","TR","TR","TR"
17864,"Elective credit only","0000","TR","TR"
17865,"Elective credit only","0000","TR","TR"
17866,"Elective credit only","0000","TR","TR"
17867,"Elective credit only","0000","TR","TR"
17868,"CSC101","0000","TR","TR"
17868,"Elective credit only","0000","TR","TR"
17870,"Elective credit only","0000","TR","TR"
17871,"Elective credit only","0000","TR","TR"
17873,"Elective credit only","0000","TR","TR"
17874,"Elective credit only","0000","TR","TR"
17875,"CSC100","0000","TR","TR"
17876,"ELE00","TR","TR","TR"
17868,"CSC126","TR","TR","TR"
17883,"Elective credit only","0000","TR","TR"
17884,"Elective credit only","0000","TR","TR"
17885,"Elective credit only","0000","TR","TR"
17886,"Elective credit only","0000","TR","TR"
17887,"Elective credit only","0000","TR","TR"
17888,"Elective credit only","0000","TR","TR"
17892,"Elective credit only","0000","TR","TR"
17894,"Elective credit only","0000","TR","TR"
17895,"Elective credit only","0000","TR","TR"
17896,"Elective credit only","0000","TR","TR"
17897,"Elective credit only","0000","TR","TR"
17898,"Elective credit only","0000","TR","TR"
17899,"Elective credit only","TR","TR","TR"
17901,"Elective credit only","0000","TR","TR"
17902,"Elective credit only","0000","TR","TR"
17903,"ECN202","0000","TR","TR"
17904,"Elective credit only","0000","TR","TR"
17906,"Elective credit only","0000","TR","TR"
17907,"Elective credit only","0000","TR","TR"
17908,"Elective credit only","0000","TR","TR"
17909,"Elective credit only","0000","TR","TR"
17910,"Elective credit only","0000","TR","TR"
17911,"Elective credit only","0000","TR","TR"
17912,"Elective credit only","0000","TR","TR"
17913,"Elective credit only","0000","TR","TR"
17914,"Elective credit only","0000","TR","TR"
17915,"Elective credit only","0000","TR","TR"
17916,"ELE00","0000","TR","TR"
17916,"Elective credit only","0000","TR","TR"
17920,"ELE00","TR","TR","TR"
17921,"Elective credit only","0000","TR","TR"
17922,"Elective credit only","0000","TR","TR"
17924,"Elective credit only","0000","TR","TR"
17925,"SED300","0000","TR","TR"
17925,"Elective credit only","0000","TR","TR"
17928,"ELE00","0000","TR","TR"
17928,"Elective credit only","TR","TR","TR"
17931,"Elective credit only","0000","TR","TR"
17932,"Elective credit only","0000","TR","TR"
17933,"Elective credit only","0000","TR","TR"
17934,"Elective credit only","0000","TR","TR"
17935,"SED300","0000","TR","TR"
17935,"Elective credit only","0000","TR","TR"
17938,"Elective credit only","0000","TR","TR"
17939,"Elective credit only","0000","TR","TR"
17945,"ELE00","TR","TR","TR"
17945,"Elective credit only","TR","TR","TR"
17950,"ENG101","TR","TR","TR"
17951,"ENG102","TR","TR","TR"
17952,"Elective credit only","0000","TR","TR"
17953,"Elective credit only","0000","TR","TR"
17954,"Elective credit only","0000","TR","TR"
17955,"Elective credit only","0000","TR","TR"
17956,"Elective credit only","0000","TR","TR"
17957,"Elective credit only","0000","TR","TR"
17958,"Elective credit only","0000","TR","TR"
17959,"Elective credit only","0000","TR","TR"
17960,"ELE00","TR","TR","TR"
17961,"Elective credit only","0000","TR","TR"
17962,"Elective credit only","0000","TR","TR"
17963,"Elective credit only","0000","TR","TR"
17964,"Elective credit only","0000","TR","TR"
17965,"Elective credit only","0000","TR","TR"
17966,"Elective credit only","0000","TR","TR"
17967,"Elective credit only","0000","TR","TR"
17968,"Elective credit only","0000","TR","TR"
17969,"Elective credit only","0000","TR","TR"
17970,"ENG101","0000","TR","TR"
17972,"Elective credit only","0000","TR","TR"
17973,"ENG102","0000","TR","TR"
17973,"Elective credit only","0000","TR","TR"
17976,"Elective credit only","0000","TR","TR"
17977,"ENG305","TR","TR","TR"
17978,"Elective credit only","0000","TR","TR"
17979,"Elective credit only","0000","TR","TR"
17980,"Elective credit only","0000","TR","TR"
17981,"EDU309","0000","TR","TR"
17982,"ENG101","0000","TR","TR"
17982,"Elective credit only","0000","TR","TR"
17988,"Elective credit only","0000","TR","TR"
17989,"Elective credit only","0000","TR","TR"
17990,"ENG102","0000","TR","TR"
17990,"Elective credit only","0000","TR","TR"
17994,"ENG292","0000","TR","TR"
17995,"Elective credit only","0000","TR","TR"
17996,"Elective credit only","0000","TR","TR"
17997,"ENG202","0000","TR","TR"
17997,"Elective credit only","0000","TR","TR"
17999,"Elective credit only","0000","TR","TR"
18000,"Elective credit only","0000","TR","TR"
18001,"Elective credit only","0000","TR","TR"
18002,"Elective credit only","0000","TR","TR"
18003,"Elective credit only","0000","TR","TR"
18004,"Elective credit only","0000","TR","TR"
18005,"Elective credit only","0000","TR","TR"
18006,"Elective credit only","0000","TR","TR"
18007,"Elective credit only","0000","TR","TR"
18008,"EDU309","0000","TR","TR"
18013,"ENG101","TR","TR","TR"
18008,"Elective credit only","TR","TR","TR"
18027,"Elective credit only","0000","TR","TR"
18028,"Elective credit only","TR","TR","TR"
18029,"Elective credit only","0000","TR","TR"
18030,"ENG102","TR","TR","TR"
18031,"Elective credit only","0000","TR","TR"
18032,"Elective credit only","0000","TR","TR"
18033,"Elective credit only","0000","TR","TR"
18034,"Elective credit only","0000","TR","TR"
18035,"Elective credit only","0000","TR","TR"
18036,"Elective credit only","0000","TR","TR"
18037,"Elective credit only","0000","TR","TR"
18039,"Elective credit only","0000","TR","TR"
18040,"Elective credit only","0000","TR","TR"
18041,"Elective credit only","0000","TR","TR"
18042,"Elective credit only","0000","TR","TR"
18043,"Elective credit only","0000","TR","TR"
18044,"Elective credit only","0000","TR","TR"
18045,"Elective credit only","0000","TR","TR"
18046,"Elective credit only","0000","TR","TR"
18048,"Elective credit only","0000","TR","TR"
18049,"Elective credit only","0000","TR","TR"
18051,"Elective credit only","0000","TR","TR"
18052,"Elective credit only","0000","TR","TR"
18053,"Elective credit only","0000","TR","TR"
18054,"Elective credit only","0000","TR","TR"
18055,"Elective credit only","0000","TR","TR"
18056,"Elective credit only","0000","TR","TR"
18057,"Elective credit only","0000","TR","TR"
18059,"Elective credit only","0000","TR","TR"
18060,"Elective credit only","0000","TR","TR"
18061,"Elective credit only","TR","TR","TR"
18062,"Elective credit only","TR","TR","TR"
18063,"Elective credit only","0000","TR","TR"
18064,"FRN101","0000","TR","TR"
18066,"FRN102","0000","TR","TR"
18067,"Elective credit only","0000","TR","TR"
18068,"Elective credit only","0000","TR","TR"
18069,"Elective credit only","0000","TR","TR"
18070,"Elective credit only","0000","TR","TR"
18071,"Elective credit only","0000","TR","TR"
18072,"Elective credit only","0000","TR","TR"
18073,"Elective credit only","0000","TR","TR"
18076,"Elective credit only","0000","TR","TR"
18077,"Elective credit only","0000","TR","TR"
18078,"Elective credit only","0000","TR","TR"
18079,"ELE00","TR","TR","TR"
18079,"GEP3","TR","TR","TR"
18081,"Elective credit only","0000","TR","TR"
18082,"Elective credit only","0000","TR","TR"
18083,"Elective credit only","0000","TR","TR"
18084,"Elective credit only","0000","TR","TR"
18086,"Elective credit only","0000","TR","TR"
18087,"Elective credit only","0000","TR","TR"
18088,"Elective credit only","0000","TR","TR"
18089,"POL101","TR","TR","TR"
18089,"Elective credit only","0000","TR","TR"
18091,"POL102","0000","TR","TR"
18092,"Elective credit only","0000","TR","TR"
18093,"Elective credit only","0000","TR","TR"
18094,"Elective credit only","0000","TR","TR"
18097,"Elective credit only","0000","TR","TR"
18098,"Elective credit only","0000","TR","TR"
18100,"Elective credit only","0000","TR","TR"
18101,"GER101","0000","TR","TR"
18102,"Elective credit only","TR","TR","TR"
18103,"Elective credit only","0000","TR","TR"
18105,"Elective credit only","0000","TR","TR"
18106,"Elective credit only","0000","TR","TR"
18107,"Elective credit only","0000","TR","TR"
18108,"HPE256","0000","TR","TR"
18108,"Elective credit only","0000","TR","TR"
18110,"Elective credit only","0000","TR","TR"
18112,"HPE180","TR","TR","TR"
18114,"HST110","0000","TR","TR"
18114,"Elective credit only","0000","TR","TR"
18116,"GEP3B","0000","TR","TR"
18117,"Elective credit only","0000","TR","TR"
18118,"Elective credit only","0000","TR","TR"
18119,"Elective credit only","0000","TR","TR"
18120,"Elective credit only","0000","TR","TR"
18121,"Elective credit only","0000","TR","TR"
18122,"ELE00","0000","TR","TR"
18124,"HST201","0000","TR","TR"
18126,"HST202","0000","TR","TR"
18127,"HST110","0000","TR","TR"
18127,"Elective credit only","0000","TR","TR"
18129,"Elective credit only","0000","TR","TR"
18130,"Elective credit only","0000","TR","TR"
18131,"Elective credit only","0000","TR","TR"
18132,"Elective credit only","0000","TR","TR"
18133,"Elective credit only","0000","TR","TR"
18134,"Elective credit only","0000","TR","TR"
18135,"Elective credit only","0000","TR","TR"
18136,"Elective credit only","0000","TR","TR"
18137,"Elective credit only","0000","TR","TR"
18138,"GEP3N","TR","TR","TR"
18139,"GEP1E","TR","TR","TR"
18140,"HST201","TR","TR","TR"
18141,"HST202","TR","TR","TR"
18116,"GEP3N","TR","TR","TR"
18122,"HST100","0000","TR","TR"
18148,"Elective credit only","TR","TR","TR"
18153,"Elective credit only","0000","TR","TR"
18154,"Elective credit only","0000","TR","TR"
18155,"Elective credit only","0000","TR","TR"
18156,"Elective credit only","0000","TR","TR"
18157,"Elective credit only","0000","TR","TR"
18158,"Elective credit only","0000","TR","TR"
18159,"Elective credit only","0000","TR","TR"
18160,"Elective credit only","0000","TR","TR"
18161,"MTH108","0000","TR","TR"
18162,"MTH105","0000","TR","TR"
18162,"Elective credit only","0000","TR","TR"
18166,"Elective credit only","0000","TR","TR"
18167,"MTH110","0000","TR","TR"
18168,"MTH115","0000","TR","TR"
18168,"Elective credit only","TR","TR","TR"
18170,"Elective credit only","0000","TR","TR"
18171,"Elective credit only","0000","TR","TR"
18172,"Elective credit only","0000","TR","TR"
18173,"Elective credit only","0000","TR","TR"
18174,"Elective credit only","0000","TR","TR"
18175,"Elective credit only","0000","TR","TR"
18176,"Elective credit only","0000","TR","TR"
18178,"Elective credit only","0000","TR","TR"
18179,"Elective credit only","0000","TR","TR"
18180,"Elective credit only","0000","TR","TR"
18181,"Elective credit only","0000","TR","TR"
18182,"MTH105","0000","TR","TR"
18182,"Elective credit only","0000","TR","TR"
18184,"Elective credit only","0000","TR","TR"
18185,"MTH115","0000","TR","TR"
18186,"MTH115","0000","TR","TR"
18187,"Elective credit only","0000","TR","TR"
18188,"EDU303","0000","TR","TR"
18189,"Elective credit only","0000","TR","TR"
18190,"Elective credit only","0000","TR","TR"
18193,"MTH108","TR","TR","TR"
18162,"GEP2","TR","TR","TR"
18167,"Elective credit only","TR","TR","TR"
18167,"MTH115","TR","TR","TR"
18168,"MTH106","TR","TR","TR"
18201,"MTH210","TR","TR","TR"
18186,"Elective credit only","TR","TR","TR"
18186,"MTH120","TR","TR","TR"
18208,"MTH120","TR","TR","TR"
18210,"Elective credit only","0000","TR","TR"
18211,"MUH110","0000","TR","TR"
18213,"MUH110","0000","TR","TR"
18214,"Elective credit only","0000","TR","TR"
18216,"Elective credit only","0000","TR","TR"
18218,"MEN150","0000","TR","TR"
18218,"Elective credit only","0000","TR","TR"
18220,"Elective credit only","0000","TR","TR"
18222,"Elective credit only","0000","TR","TR"
18223,"Elective credit only","0000","TR","TR"
18224,"Elective credit only","0000","TR","TR"
18225,"Elective credit only","0000","TR","TR"
18226,"Elective credit only","0000","TR","TR"
18227,"Elective credit only","0000","TR","TR"
18228,"Elective credit only","0000","TR","TR"
18211,"MUS110","TR","TR","TR"
18233,"MUH101","TR","TR","TR"
18234,"SOC100","TR","TR","TR"
18235,"SOC100","TR","TR","TR"
18235,"Elective credit only","0000","TR","TR"
18237,"SOC302","TR","TR","TR"
18238,"SOC310","TR","TR","TR"
18239,"SOC306","TR","TR","TR"
18240,"Elective credit only","0000","TR","TR"
18244,"SOC100","TR","TR","TR"
18246,"Elective credit only","0000","TR","TR"
18247,"SPN101","TR","TR","TR"
18249,"SPN102","TR","TR","TR"
18251,"SPN201","TR","TR","TR"
18252,"SPN101","TR","TR","TR"
18253,"SPN101","TR","TR","TR"
18254,"SPN102","TR","TR","TR"
18255,"SPN202","TR","TR","TR"
18263,"SPN202","TR","TR","TR"
18265,"ELE00","TR","TR","TR"
18266,"THR120","TR","TR","TR"
18268,"ELE00","TR","TR","TR"
18269,"THR120","TR","TR","TR"
18272,"THR120","TR","TR","TR"
18274,"THR120","TR","TR","TR"
18277,"Elective credit only","0000","TR","TR"
18278,"Elective credit only","0000","TR","TR"
18279,"ELE00","TR","TR","TR"
18280,"ELE00","TR","TR","TR"
18281,"Elective credit only","0000","TR","TR"
18282,"Elective credit only","0000","TR","TR"
18283,"PHI100","0000","TR","TR"
18284,"Elective credit only","0000","TR","TR"
18285,"PHI100","0000","TR","TR"
18286,"Elective credit only","0000","TR","TR"
18287,"Elective credit only","0000","TR","TR"
18288,"Elective credit only","0000","TR","TR"
18289,"Elective credit only","0000","TR","TR"
18285,"PHI180","TR","TR","TR"
18293,"GEP3","0000","TR","TR"
18294,"PHY140","0000","TR","TR"
18293,"PHS100","TR","TR","TR"
18294,"Elective credit only","TR","TR","TR"
18294,"GEP1L","TR","TR","TR"
18301,"Elective credit only","0000","TR","TR"
18302,"SPN101","TR","TR","TR"
18303,"PSY100","0000","TR","TR"
18304,"PSY380","0000","TR","TR"
18305,"Elective credit only","0000","TR","TR"
18306,"PSY204","0000","TR","TR"
18307,"Elective credit only","0000","TR","TR"
18308,"Elective credit only","0000","TR","TR"
18309,"PSY100","0000","TR","TR"
18311,"Elective credit only","0000","TR","TR"
18312,"Elective credit only","0000","TR","TR"
18313,"Elective credit only","0000","TR","TR"
18314,"Elective credit only","0000","TR","TR"
18315,"Elective credit only","0000","TR","TR"
18316,"PSY236","0000","TR","TR"
18317,"PSY204","0000","TR","TR"
18318,"Elective credit only","0000","TR","TR"
18319,"Elective credit only","0000","TR","TR"
18320,"Elective credit only","0000","TR","TR"
18321,"Elective credit only","0000","TR","TR"
18322,"Elective credit only","0000","TR","TR"
18331,"Elective credit only","TR","TR","TR"
18334,"PSY100","0000","TR","TR"
18336,"REL104","0000","TR","TR"
18338,"REL104","0000","TR","TR"
18336,"GEP1F","TR","TR","TR"
18343,"Elective credit only","0000","TR","TR"
18344,"Elective credit only","0000","TR","TR"
18345,"Elective credit only","TR","TR","TR"
18346,"SOC100","0000","TR","TR"
18348,"Elective credit only","0000","TR","TR"
18349,"Elective credit only","0000","TR","TR"
18350,"SOC100","0000","TR","TR"
18352,"Elective credit only","0000","TR","TR"
18353,"Elective credit only","0000","TR","TR"
18354,"Elective credit only","0000","TR","TR"
18359,"GEP3C","TR","TR","TR"
18360,"SPN101","TR","TR","TR"
18361,"Elective credit only","0000","TR","TR"
18362,"THR120","0000","TR","TR"
18363,"THR120","0000","TR","TR"
18363,"Elective credit only","0000","TR","TR"
18365,"Elective credit only","0000","TR","TR"
18366,"Elective credit only","0000","TR","TR"
18367,"Elective credit only","0000","TR","TR"
18371,"Elective credit only","0000","TR","TR"
18374,"SPN102","0000","TR","TR"
18374,"Elective credit only","0000","TR","TR"
18376,"Elective credit only","0000","TR","TR"
18377,"SPN101","0000","TR","TR"
18378,"Elective credit only","0000","TR","TR"
18379,"Elective credit only","0000","TR","TR"
18380,"Elective credit only","0000","TR","TR"
18381,"Elective credit only","0000","TR","TR"
18382,"Elective credit only","0000","TR","TR"
18384,"SPN201","TR","TR","TR"
18386,"MTH113","TR","TR","TR"
18387,"MTH113","TR","TR","TR"
18388,"Elective credit only","0000","TR","TR"
18389,"THR100","0000","TR","TR"
18390,"Elective credit only","0000","TR","TR"
18391,"THR120","0000","TR","TR"
18392,"THR100","0000","TR","TR"
18393,"Elective credit only","0000","TR","TR"
18394,"Elective credit only","0000","TR","TR"
18395,"Elective credit only","0000","TR","TR"
18401,"Elective credit only","TR","TR","TR"
18402,"Elective credit only","0000","TR","TR"
18403,"Elective credit only","0000","TR","TR"
18404,"Elective credit only","0000","TR","TR"
18405,"Elective credit only","0000","TR","TR"
18406,"GEP1F","TR","TR","TR"
18407,"THR100","TR","TR","TR"
18408,"GEP3A","TR","TR","TR"
18409,"THR115","TR","TR","TR"
18409,"THR100","TR","TR","TR"
18411,"ELE00","TR","TR","TR"
18412,"ELE00","TR","TR","TR"
18413,"Elective credit only","0000","TR","TR"
18414,"Elective credit only","TR","TR","TR"
18418,"TRAN001","TR","TR","TR"
18418,"Elective credit only","0000","TR","TR"
18418,"TRAN000","TR","TR","TR"
18428,"WST200","TR","TR","TR"
18429,"WST200","TR","TR","TR"
18430,"Elective credit only","0000","TR","TR"
18431,"Elective credit only","0000","TR","TR"
18432,"Elective credit only","0000","TR","TR"
18433,"Elective credit only","0000","TR","TR"
18434,"Elective credit only","0000","TR","TR"
18435,"Elective credit only","0000","TR","TR"
18436,"Elective credit only","0000","TR","TR"
18437,"Elective credit only","0000","TR","TR"
18438,"Elective credit only","0000","TR","TR"
18439,"Elective credit only","0000","TR","TR"
18440,"Elective credit only","0000","TR","TR"
18441,"Elective credit only","0000","TR","TR"
18442,"Elective credit only","0000","TR","TR"
18443,"Elective credit only","0000","TR","TR"
18444,"THR120","TR","TR","TR"
18445,"ENG101","TR","TR","TR"
18446,"Elective credit only","0000","TR","TR"
18447,"HST201","TR","TR","TR"
18448,"Elective credit only","0000","TR","TR"
18449,"HPE154","TR","TR","TR"
18450,"ELE00","TR","TR","TR"
18451,"GEP2","TR","TR","TR"
18452,"Elective credit only","0000","TR","TR"
18453,"GEP1W","TR","TR","TR"
18454,"Elective credit only","0000","TR","TR"
18455,"PSY100","TR","TR","TR"
18456,"Elective credit only","0000","TR","TR"
18457,"SOC100","TR","TR","TR"
18458,"HST201","0000","TR","TR"
18459,"Elective credit only","0000","TR","TR"
18461,"ATH330","TR","TR","TR"
18462,"Elective credit only","0000","TR","TR"
18464,"ART100","TR","TR","TR"
18465,"Elective credit only","0000","TR","TR"
18466,"Elective credit only","0000","TR","TR"
18467,"Elective credit only","0000","TR","TR"
18468,"BIO100","TR","TR","TR"
18469,"GEP2P","TR","TR","TR"
18470,"Elective credit only","0000","TR","TR"
18471,"CHM150","TR","TR","TR"
18472,"CHM190","TR","TR","TR"
18473,"Elective credit only","0000","TR","TR"
18474,"Elective credit only","0000","TR","TR"
18475,"PSY380","TR","TR","TR"
18476,"Elective credit only","0000","TR","TR"
18477,"Elective credit only","0000","TR","TR"
18478,"ECN201","TR","TR","TR"
18479,"ECN202","TR","TR","TR"
18480,"ENG101","0000","TR","TR"
18481,"ENG102","0000","TR","TR"
18486,"Elective credit only","0000","TR","TR"
18487,"ENV101","TR","TR","TR"
18488,"GEP3","TR","TR","TR"
18490,"Elective credit only","0000","TR","TR"
18491,"Elective credit only","0000","TR","TR"
18492,"ELE00","0000","TR","TR"
18493,"Elective credit only","0000","TR","TR"
18494,"GEP1F","TR","TR","TR"
18495,"Elective credit only","TR","TR","TR"
18496,"Elective credit only","TR","TR","TR"
18492,"Elective credit only","TR","TR","TR"
18500,"ELE00","TR","TR","TR"
18501,"POL102","0000","TR","TR"
18503,"ELE00","0000","TR","TR"
18504,"Elective credit only","0000","TR","TR"
18505,"Elective credit only","0000","TR","TR"
18506,"Elective credit only","0000","TR","TR"
18507,"MTH105","TR","TR","TR"
18509,"Elective credit only","0000","TR","TR"
18510,"Elective credit only","0000","TR","TR"
18511,"MTH110","TR","TR","TR"
18512,"Elective credit only","0000","TR","TR"
18513,"Elective credit only","0000","TR","TR"
