CrsId,ArcCode,CreditType,TYear,TTerm
14179,ENG203,TR,TR,TR
14180,,TR,0,TR
14181,,TR,0,TR
14182,,TR,0,TR
14183,ELE00,TR,TR,TR
14184,HPE180,TR,TR,TR
14185,,TR,0,TR
14186,,TR,0,TR
14187,,TR,0,TR
14188,,TR,0,TR
14189,,TR,0,TR
14190,REL100,TR,TR,TR
14191,REL205,TR,TR,TR
14192,,TR,0,TR
14193,THR120,TR,TR,TR
14194,,TR,0,TR
14195,,TR,0,TR
14196,CHM150,TR,TR,TR
14197,,TR,TR,TR
14198,,TR,0,TR
14199,,TR,0,TR
14200,,TR,0,TR
14201,,TR,0,TR
14202,,TR,0,TR
14203,,TR,0,TR
14204,ACC211,TR,TR,TR
14205,ENG101,TR,TR,TR
14206,ELE00,TR,TR,TR
14207,,TR,TR,TR
14208,,TR,TR,TR
14209,,TR,TR,TR
14210,,TR,TR,TR
14211,,TR,TR,TR
14212,,TR,TR,TR
14213,,TR,TR,TR
14214,,TR,TR,TR
14215,,TR,TR,TR
14216,,TR,TR,TR
14217,,TR,TR,TR
14218,ECN201,TR,TR,TR
14219,ECN202,TR,TR,TR
14220,GEP3E,TR,TR,TR
14221,CSC208,TR,TR,TR
14222,MTH115,TR,TR,TR
14223,,TR,0,TR
14224,,TR,0,TR
14225,,TR,0,TR
14226,,TR,0,TR
14227,,TR,0,TR
14228,,TR,0,TR
14229,,TR,0,TR
14230,,TR,0,TR
14231,,TR,0,TR
14232,,TR,0,TR
14233,,TR,0,TR
14234,,TR,0,TR
14235,,TR,0,TR
14236,,TR,0,TR
14237,,TR,0,TR
14238,,TR,0,TR
14239,,TR,0,TR
14240,,TR,0,TR
14241,,TR,0,TR
14242,,TR,0,TR
14243,,TR,0,TR
14244,,TR,0,TR
14245,,TR,0,TR
14246,,TR,0,TR
14247,,TR,0,TR
14248,,TR,0,TR
14249,,TR,0,TR
14250,,TR,0,TR
14251,,TR,0,TR
14252,,TR,0,TR
14253,,TR,0,TR
14254,,TR,0,TR
14255,,TR,0,TR
14256,,TR,0,TR
14257,BIO100,TR,TR,TR
14258,ENG101,TR,TR,TR
14259,ELE00,TR,TR,TR
14260,POL101,TR,TR,TR
14261,PSY100,TR,TR,TR
14262,SOC100,TR,TR,TR
14263,ENG397,TR,TR,TR
14264,PHI401,TR,TR,TR
14265,REL306,TR,TR,TR
14266,GEP3C,TR,TR,TR
14267,ENG101,TR,TR,TR
14268,GEP2,TR,TR,TR
14269,MUH100,TR,TR,TR
14270,MUH101,TR,TR,TR
14271,MUT101,TR,TR,TR
14272,MUT111,TR,TR,TR
14273,MUT102,TR,TR,TR
14274,MUT113,TR,TR,TR
14275,MUA101,TR,TR,TR
14276,MUA102,TR,TR,TR
14277,MEN110,TR,TR,TR
14278,MEN130,TR,TR,TR
14279,VLC101,TR,TR,TR
14280,VLC102,TR,TR,TR
14281,ELE00,TR,TR,TR
14282,,TR,0,TR
14283,,TR,0,TR
14284,,TR,0,TR
14285,,TR,0,TR
14286,,TR,0,TR
14287,ELE00,TR,TR,TR
14288,ELE00,TR,TR,TR
14289,,TR,0,TR
14290,,TR,0,TR
14291,,TR,0,TR
14292,,TR,TR,TR
14293,,TR,0,TR
14294,,TR,0,TR
14295,,TR,TR,TR
14296,,TR,0,TR
14297,,TR,0,TR
14298,,TR,0,TR
14299,,TR,0,TR
14300,,TR,0,TR
14301,,TR,0,TR
14302,,TR,0,TR
14303,,TR,0,TR
14304,,TR,0,TR
14305,,TR,0,TR
14306,,TR,0,TR
14307,ART100,TR,TR,TR
14308,ELE00,TR,TR,TR
14309,,TR,0,TR
14310,,TR,0,TR
14311,,TR,0,TR
14312,ELE00,TR,TR,TR
14313,BIO191,TR,TR,TR
14314,GEP3,TR,TR,TR
14315,THR120,TR,TR,TR
14316,GEP3C,TR,TR,TR
14317,ELE00,TR,TR,TR
14318,CSC201,TR,TR,TR
14319,ECN202,TR,TR,TR
14320,ECN150,TR,TR,TR
14321,ECN202,TR,TR,TR
14322,,TR,TR,TR
14323,,TR,TR,TR
14324,,TR,TR,TR
14325,,TR,0,TR
14326,ENG102,TR,TR,TR
14327,ENG101,TR,TR,TR
14328,ENG102,TR,TR,TR
14329,ECN201,TR,TR,TR
14330,,TR,0,TR
14331,GEP3N,TR,TR,TR
14332,HST202,TR,TR,TR
14333,MTH115,TR,TR,TR
14334,ELE00,TR,TR,TR
14335,GEP1J,TR,TR,TR
14336,,TR,0,TR
14337,POL101,TR,TR,TR
14338,PSY100,TR,TR,TR
14339,,TR,0,TR
14340,SOC100,TR,TR,TR
14341,THR120,TR,TR,TR
14342,MTH113,TR,TR,TR
14343,THR115,TR,TR,TR
14344,THR100,TR,TR,TR
14345,ART100,TR,TR,TR
14346,ART201,TR,TR,TR
14347,ELE00,TR,TR,TR
14348,,TR,0,TR
14349,,TR,0,TR
14350,,TR,0,TR
14351,BIO100,TR,TR,TR
14352,BIO205,TR,TR,TR
14353,,TR,0,TR
14354,BIO190,TR,TR,TR
14355,BIO191,TR,TR,TR
14356,ELE00,TR,TR,TR
14357,,TR,0,TR
14358,,TR,0,TR
14359,,TR,0,TR
14360,CHM203,TR,TR,TR
14361,ECN202,TR,TR,TR
14362,ENG101,TR,TR,TR
14363,,TR,0,TR
14364,ENG102,TR,TR,TR
14365,ENG101,TR,TR,TR
14366,GEO300,TR,TR,TR
14367,,TR,0,TR
14368,MTH110,TR,TR,TR
14369,,TR,0,TR
14370,MUH110,TR,TR,TR
14371,GEP3C,TR,TR,TR
14372,PSY100,TR,TR,TR
14373,ELE00,TR,TR,TR
14374,SOC100,TR,TR,TR
14375,SOC306,TR,TR,TR
14376,SPN101,TR,TR,TR
14377,,TR,0,TR
14378,ACC211,TR,TR,TR
14379,ACC201,TR,TR,TR
14380,ACC202,TR,TR,TR
14381,ACC212,TR,TR,TR
14382,BAD352,TR,TR,TR
14383,ART200,TR,TR,TR
14384,ART201,TR,TR,TR
14385,BIO100,TR,TR,TR
14386,BIO190,TR,TR,TR
14387,CHM190,TR,TR,TR
14388,CHM100,TR,TR,TR
14389,ELE00,TR,TR,TR
14390,ELE00,TR,TR,TR
14391,ELE00,TR,TR,TR
14392,ELE00,TR,TR,TR
14393,ELE00,TR,TR,TR
14394,CSC101,TR,TR,TR
14395,ELE00,TR,TR,TR
14396,DAN190,TR,TR,TR
14397,ELE00,TR,TR,TR
14398,ECN202,TR,TR,TR
14399,ECN202,TR,TR,TR
14400,ECN202,TR,TR,TR
14401,EDU604,TR,TR,TR
14402,,TR,TR,TR
14403,,TR,TR,TR
14404,ELE00,TR,TR,TR
14405,ELE00,TR,TR,TR
14406,,TR,TR,TR
14407,,TR,TR,TR
14408,,TR,TR,TR
14409,,TR,TR,TR
14410,,TR,TR,TR
14411,,TR,TR,TR
14412,,TR,TR,TR
14413,,TR,TR,TR
14414,EDU378,TR,TR,TR
14415,PSY580,TR,TR,TR
14416,,TR,TR,TR
14417,ELE00,TR,TR,TR
14418,EDU612,TR,TR,TR
14419,ELE00,TR,TR,TR
14420,ELE00,TR,TR,TR
14421,EDU613,TR,TR,TR
14422,EDU614,TR,TR,TR
14423,EDU613,TR,TR,TR
14424,EDU522,TR,TR,TR
14425,EDU516,TR,TR,TR
14426,,TR,TR,TR
14427,,GR,TR,TR
14428,,GR,TR,TR
14429,,TR,TR,TR
14430,ELE00,TR,TR,TR
14431,ENG101,TR,TR,TR
14432,ENG102,TR,TR,TR
14433,ENG102,TR,TR,TR
14434,ENG101,TR,TR,TR
14435,ENG305,TR,TR,TR
14436,FIN370,TR,TR,TR
14437,FREN102,TR,TR,TR
14438,FREN201,TR,TR,TR
14439,GEO300,TR,TR,TR
14440,ELE00,TR,TR,TR
14441,GEP3B,TR,TR,TR
14442,GEP1E,TR,TR,TR
14443,GEP3N,TR,TR,TR
14444,GEP1E,TR,TR,TR
14445,GEP1E,TR,TR,TR
14446,ELE00,TR,TR,TR
14447,ELE00,TR,TR,TR
14448,MTH113,TR,TR,TR
14449,MTH110,TR,TR,TR
14450,MTH115,TR,TR,TR
14451,MTH115,TR,TR,TR
14452,MTH115,TR,TR,TR
14453,ELE00,TR,TR,TR
14454,ELE00,TR,TR,TR
14455,ELE00,TR,TR,TR
14456,ELE00,TR,TR,TR
14457,MTH110,TR,TR,TR
14458,ELE00,TR,TR,TR
14459,MTH115,TR,TR,TR
14460,MTH120,TR,TR,TR
14461,ELE00,TR,TR,TR
14462,GEP2,TR,TR,TR
14463,ELE00,TR,TR,TR
14464,MUH110,TR,TR,TR
14465,ELE00,TR,TR,TR
14466,ELE00,TR,TR,TR
14467,ELE00,TR,TR,TR
14468,GEP3A,TR,TR,TR
14469,ELE00,TR,TR,TR
14470,ELE00,TR,TR,TR
14471,GEP3,TR,TR,TR
14472,PHI180,TR,TR,TR
14473,PHI180,TR,TR,TR
14474,PHI100,TR,TR,TR
14475,GEP3,TR,TR,TR
14476,GEP3N,TR,TR,TR
14477,ELE00,TR,TR,TR
14478,POL101,TR,TR,TR
14479,PSY100,TR,TR,TR
14480,PSY380,TR,TR,TR
14481,ELE00,TR,TR,TR
14482,ELE00,TR,TR,TR
14483,CSC100,TR,TR,TR
14484,ELE00,TR,TR,TR
14485,ELE00,TR,TR,TR
14486,SED300,TR,TR,TR
14487,EDU309,TR,TR,TR
14488,,GR,TR,TR
14489,,TR,TR,TR
14490,POL101,TR,TR,TR
14491,EDU303,TR,TR,TR
14492,MTH120,TR,TR,TR
14493,SOC100,TR,TR,TR
14494,ELE00,TR,TR,TR
14495,ELE00,TR,TR,TR
14496,SPN102,TR,TR,TR
14497,ELE00,TR,TR,TR
14498,PHI100,TR,TR,TR
14499,ELE00,TR,TR,TR
14500,ELE00,TR,TR,TR
14501,THR120,TR,TR,TR
14502,MTH113,TR,TR,TR
14503,THR100,TR,TR,TR
14504,,TR,0,TR
14505,,TR,0,TR
14506,ART100,TR,TR,TR
14507,ART201,TR,TR,TR
14508,BIO190,TR,TR,TR
14509,,TR,0,TR
14510,BIO100,TR,TR,TR
14511,BIO150,TR,TR,TR
14512,BIO106,TR,TR,TR
14513,BIO205,TR,TR,TR
14514,,TR,TR,TR
14515,ELE00,TR,TR,TR
14516,SOC270,TR,TR,TR
14517,,TR,0,TR
14518,,TR,0,TR
14519,GEP3C,TR,0,TR
14520,,TR,0,TR
14521,ECN201,TR,TR,TR
14522,ECN150,TR,TR,TR
14523,ENG102,TR,TR,TR
14524,,TR,0,TR
14525,ENG101,TR,TR,TR
14526,ENG102,TR,TR,TR
14527,ENG101,TR,TR,TR
14528,ENG102,TR,TR,TR
14529,ENG203,TR,TR,TR
14530,,TR,0,TR
14531,HST110,TR,TR,TR
14532,GEP1F,TR,TR,TR
14533,HST110,TR,TR,TR
14534,ELE00,TR,TR,TR
14535,HST201,TR,TR,TR
14536,GEP1E,TR,TR,TR
14537,MTH110,TR,TR,TR
14538,ELE00,TR,TR,TR
14539,ELE00,TR,TR,TR
14540,ELE00,TR,TR,TR
14541,PHI180,TR,TR,TR
14542,,TR,0,TR
14543,POL101,TR,TR,TR
14544,POL101,TR,TR,TR
14545,,TR,0,TR
14546,,TR,0,TR
14547,PSY100,TR,TR,TR
14548,PSY100,TR,TR,TR
14549,,TR,0,TR
14550,PSY100,TR,TR,TR
14551,PSY100,AP,TR,TR
14552,SOC100,TR,TR,TR
14553,SPN101,TR,TR,TR
14554,SPN101,TR,TR,TR
14555,THR120,TR,TR,TR
14556,SPN102,TR,TR,TR
14557,ELE00,TR,TR,TR
14558,GEP3A,TR,TR,TR
14559,CSC101,TR,TR,TR
14560,ELE00,TR,TR,TR
14561,ELE00,TR,TR,TR
14562,ENG101,TR,TR,TR
14563,ENG102,TR,TR,TR
14564,ENG101,TR,0,TR
14565,,TR,0,TR
14566,ENG102,TR,0,TR
14567,,TR,0,TR
14568,ENG102,TR,TR,TR
14569,ENG101,TR,TR,TR
14570,GEP3A,TR,TR,TR
14571,HST352,TR,0,TR
14572,GEP1F,TR,TR,TR
14573,HST100,TR,TR,TR
14574,ELE00,TR,TR,TR
14575,,TR,TR,TR
14576,ELE00,TR,TR,TR
14577,,TR,0,TR
14578,,TR,0,TR
14579,MTH108,TR,TR,TR
14580,,TR,0,TR
14581,MUH100,TR,TR,TR
14582,PSY100,TR,TR,TR
14583,PSY101,TR,0,TR
14584,SOC100,TR,TR,TR
14585,,TR,0,TR
14586,SOC111,TR,0,TR
14587,SPN101,TR,TR,TR
14588,THR120,TR,TR,TR
14589,,TR,0,TR
14590,GEP3C,TR,TR,TR
14591,ART100,TR,TR,TR
14592,ART101,TR,TR,TR
14593,ART200,TR,TR,TR
14594,BIO100,TR,TR,TR
14595,ENV101,TR,TR,TR
14596,,TR,0,TR
14597,,TR,0,TR
14598,BIO312,TR,TR,TR
14599,GEP3,TR,TR,TR
14600,,TR,0,TR
14601,CHM303,TR,TR,TR
14602,CHM304,TR,TR,TR
14603,,TR,TR,TR
14604,CSC101,TR,TR,TR
14605,ELE00,TR,TR,TR
14606,,TR,0,TR
14607,,TR,0,TR
14608,ENG101,TR,TR,TR
14609,ENG102,TR,TR,TR
14610,ENG101,TR,TR,TR
14611,ENG102,TR,TR,TR
14612,,TR,0,TR
14613,,TR,0,TR
14614,,TR,0,TR
14615,ENG1102,TR,TR,TR
14616,GEP1E,TR,TR,TR
14617,GEP1E,TR,TR,TR
14618,GEP1E,TR,TR,TR
14619,GEP1E,TR,TR,TR
14620,,TR,0,TR
14621,HST201,TR,TR,TR
14622,GEP1F,TR,TR,TR
14623,HST202,TR,TR,TR
14624,BIO150,TR,TR,TR
14625,HPE255,TR,TR,TR
14626,HST201,TR,TR,TR
14627,,TR,0,TR
14628,,TR,0,TR
14629,,TR,0,TR
14630,,TR,0,TR
14631,,TR,0,TR
14632,MTH110,TR,TR,TR
14633,,TR,0,TR
14634,MUH110,TR,TR,TR
14635,,TR,0,TR
14636,PHI180,TR,TR,TR
14637,,TR,0,TR
14638,GEP1L,TR,TR,TR
14639,POL101,TR,TR,TR
14640,PSY100,TR,TR,TR
14641,,TR,0,TR
14642,,TR,0,TR
14643,PSY380,TR,TR,TR
14644,,TR,0,TR
14645,,TR,0,TR
14646,,TR,0,TR
14647,,TR,0,TR
14648,,TR,0,TR
14649,,TR,0,TR
14650,SOC100,TR,TR,TR
14651,SPN101,TR,TR,TR
14652,,TR,TR,TR
14653,,TR,0,TR
14654,THR120,TR,TR,TR
14655,SPN102,TR,TR,TR
14656,SPN201,TR,TR,TR
14657,MTH113,TR,TR,TR
14658,,TR,0,TR
14659,THR100,TR,TR,TR
14660,WST200,TR,TR,TR
14661,,TR,0,TR
14662,,TR,0,TR
14663,,TR,0,TR
14664,,TR,0,TR
14665,ART100,TR,TR,TR
14666,,TR,0,TR
14667,ART201,TR,TR,TR
14668,,TR,0,TR
14669,,TR,0,TR
14670,,TR,0,TR
14671,ART200,TR,0,TR
14672,ART202,TR,TR,TR
14673,ART201,TR,TR,TR
14674,ART201,TR,TR,TR
14675,ART201,TR,TR,TR
14676,ART202,TR,TR,TR
14677,ELE00,TR,TR,TR
14678,,TR,0,TR
14679,,TR,0,TR
14680,,TR,0,TR
14681,ELE00,TR,TR,TR
14682,,TR,0,TR
14683,BIO190,TR,TR,TR
14684,BIO191,TR,TR,TR
14685,BIO100,TR,TR,TR
14686,BIO190L,TR,TR,TR
14687,,TR,0,TR
14688,BIO112,UG,TR,TR
14689,BIO211,TR,TR,TR
14690,BIO211L,TR,TR,TR
14691,BIO205,TR,TR,TR
14692,BIO205L,TR,TR,TR
14693,,TR,0,TR
14694,,TR,0,TR
14695,,TR,0,TR
14696,,TR,0,TR
14697,,TR,0,TR
14698,,TR,0,TR
14699,,TR,0,TR
14700,,TR,0,TR
14701,BIO100,TR,TR,TR
14702,BIO100,TR,TR,TR
14703,BIO100,TR,TR,TR
14704,ELE00,TR,TR,TR
14705,ELE00,TR,TR,TR
14706,BIO100,TR,TR,TR
14707,BIO190,TR,TR,TR
14708,BIO211,UG,TR,TR
14709,ELEC,TR,TR,TR
14710,BIO100,TR,TR,TR
14711,,TR,0,TR
14712,,TR,0,TR
14713,,TR,0,TR
14714,CHM150,TR,TR,TR
14715,CHM190,TR,TR,TR
14716,ELE00,TR,TR,TR
14717,,TR,0,TR
14718,ELE00,TR,TR,TR
14719,,UG,TR,TR
14720,CSC201,TR,TR,TR
14721,,TR,0,TR
14722,,TR,0,TR
14723,ELE00,TR,0,TR
14724,,TR,0,TR
14725,ELE00,TR,0,TR
14726,CSC101,TR,TR,TR
14727,CSC101,TR,TR,TR
14728,,TR,TR,TR
14729,,TR,0,TR
14730,,TR,0,TR
14731,,TR,0,TR
14732,,TR,0,TR
14733,,TR,0,TR
14734,,TR,0,TR
14735,CSC101,TR,TR,TR
14736,,TR,0,TR
14737,,TR,0,TR
14738,ECN150,TR,TR,TR
14739,,TR,0,TR
14740,,TR,0,TR
14741,ECN202,TR,TR,TR
14742,ECN150,TR,TR,TR
14743,ECN150,TR,TR,TR
14744,ELE00,TR,TR,TR
14745,ELE00,TR,TR,TR
14746,,TR,0,TR
14747,ENG101,TR,TR,TR
14748,ENG101,UG,TR,TR
14749,ENG102,TR,TR,TR
14750,,TR,0,TR
14751,ENG101,TR,TR,TR
14752,ENG102,TR,TR,TR
14753,,TR,0,TR
14754,ENG102,TR,TR,TR
14755,ENG101,TR,TR,TR
14756,,TR,0,TR
14757,ELE00,TR,TR,TR
14758,,TR,0,TR
14759,ENG101,TR,0,TR
14760,,TR,0,TR
14761,,TR,0,TR
14762,ENG102,TR,0,TR
14763,,TR,0,TR
14764,,TR,0,TR
14765,,TR,0,TR
14766,,TR,0,TR
14767,,TR,0,TR
14768,ENG101,TR,0,TR
14769,ENG100,UG,TR,TR
14770,ENG102,TR,0,TR
14771,ENG101,TR,TR,TR
14772,ENG102,TR,TR,TR
14773,ENG101,TR,TR,TR
14774,,TR,0,TR
14775,ELE00,TR,TR,TR
14776,GEP3A,TR,TR,TR
14777,,TR,0,TR
14778,,TR,0,TR
14779,,TR,0,TR
14780,,TR,0,TR
14781,ELE00,TR,TR,TR
14782,,TR,0,TR
14783,,TR,0,TR
14784,,TR,0,TR
14785,,TR,0,TR
14786,,TR,0,TR
14787,HST110,TR,TR,TR
14788,,TR,0,TR
14789,,TR,0,TR
14790,ELE00,TR,TR,TR
14791,,TR,0,TR
14792,GEP1E,TR,TR,TR
14793,ELE00,TR,TR,TR
14794,ELE00,TR,TR,TR
14795,,TR,0,TR
14796,,TR,0,TR
14797,,TR,0,TR
14798,,TR,0,TR
14799,,TR,0,TR
14800,,TR,0,TR
14801,,TR,0,TR
14802,,TR,0,TR
14803,,TR,0,TR
14804,GEP1E,TR,TR,TR
14805,HST100,TR,TR,TR
14806,GEP1E,TR,TR,TR
14807,HST201,TR,TR,TR
14808,HST202,TR,TR,TR
14809,GEP1E,TR,TR,TR
14810,GEP1E,TR,TR,TR
14811,GEP1F,TR,TR,TR
14812,GEP1F,TR,TR,TR
14813,GEP1F,TR,TR,TR
14814,HST201,TR,0,TR
14815,HST202,TR,0,TR
14816,,TR,0,TR
14817,,TR,0,TR
14818,GEP2,UG,TR,TR
14819,,TR,0,TR
14820,,TR,0,TR
14821,,TR,0,TR
14822,,TR,0,TR
14823,,TR,0,TR
14824,,TR,0,TR
14825,,TR,0,TR
14826,,TR,0,TR
14827,,TR,0,TR
14828,,TR,0,TR
14829,ELE00,TR,TR,TR
14830,ELE00,TR,TR,TR
14831,MTH110,TR,TR,TR
14832,MTH115,TR,TR,TR
14833,MTH110,TR,TR,TR
14834,ELE00,TR,TR,TR
14835,MTH115,TR,TR,TR
14836,MTH120,TR,TR,TR
14837,MTH108,TR,TR,TR
14838,,TR,0,TR
14839,BAD330,TR,TR,TR
14840,ELE00,TR,TR,TR
14841,ELE00,TR,TR,TR
14842,,TR,0,TR
14843,MUH110,TR,TR,TR
14844,ELE00,TR,TR,TR
14845,,TR,0,TR
14846,,TR,0,TR
14847,HPE126,UG,TR,TR
14848,,TR,0,TR
14849,,TR,0,TR
14850,,TR,0,TR
14851,ELE00,TR,TR,TR
14852,,TR,0,TR
14853,PHI180,TR,TR,TR
14854,,TR,0,TR
14855,,TR,0,TR
14856,,TR,0,TR
14857,GEP3,TR,TR,TR
14858,POL101,TR,TR,TR
14859,POL101,TR,TR,TR
14860,,TR,0,TR
14861,POL101,TR,TR,TR
14862,POL101,TR,0,TR
14863,ELE00,TR,TR,TR
14864,PSY100,TR,TR,TR
14865,PSY100,TR,TR,TR
14866,,TR,0,TR
14867,ELE00,TR,TR,TR
14868,,TR,0,TR
14869,,TR,0,TR
14870,PSY100,TR,0,TR
14871,,TR,0,TR
14872,,TR,0,TR
14873,,TR,0,TR
14874,,TR,0,TR
14875,,TR,0,TR
14876,ELE00,TR,TR,TR
14877,PSY204,TR,TR,TR
14878,PSY100,TR,TR,TR
14879,PSY100,TR,TR,TR
14880,,TR,0,TR
14881,REL104,TR,TR,TR
14882,,TR,0,TR
14883,,TR,0,TR
14884,,TR,0,TR
14885,,TR,0,TR
14886,,TR,0,TR
14887,,UG,TR,TR
14888,,TR,0,TR
14889,SOC100,TR,TR,TR
14890,,TR,0,TR
14891,SOC100,TR,TR,TR
14892,,TR,0,TR
14893,SPN101,TR,TR,TR
14894,,TR,0,TR
14895,SPN102,TR,TR,TR
14896,SPN201,TR,TR,TR
14897,,TR,0,TR
14898,,TR,0,TR
14899,SPN101,TR,TR,TR
14900,SPN102,TR,TR,TR
14901,SPN101,TR,0,TR
14902,SPN102,TR,0,TR
14903,SPN101,TR,TR,TR
14904,SPN102,TR,TR,TR
14905,SPN201,TR,TR,TR
14906,SPN101,TR,TR,TR
14907,SPN102,TR,TR,TR
14908,THR120,TR,TR,TR
14909,,TR,TR,TR
14910,THR120,UG,TR,TR
14911,,TR,0,TR
14912,THR120,TR,0,TR
14913,THR120,TR,TR,TR
14914,,TR,0,TR
14915,,TR,0,TR
14916,MTH113,TR,TR,TR
14917,MTH113,TR,TR,TR
14918,MTH113,TR,TR,TR
14919,THR115,TR,TR,TR
14920,THR100,TR,TR,TR
14921,THR100,TR,TR,TR
14922,,TR,0,TR
14923,,TR,0,TR
14924,,TR,0,TR
14925,,TR,0,TR
14926,,TR,0,TR
14927,WST200,TR,TR,TR
14928,,TR,0,TR
14929,,TR,0,TR
14930,,TR,0,TR
14931,ELE00,TR,TR,TR
14932,ATH330,TR,TR,TR
14933,SANTW102,TR,TR,TR
14934,ATH330,TR,TR,TR
14935,ART201,TR,TR,TR
14936,ART202,TR,TR,TR
14937,ART100,TR,TR,TR
14938,ART201,TR,TR,TR
14939,ART202,TR,TR,TR
14940,ART112,TR,TR,TR
14941,ART124,TR,TR,TR
14942,ART113,TR,TR,TR
14943,ELE00,TR,TR,TR
14944,SED395,TR,TR,TR
14945,SED390,TR,TR,TR
14946,ELE00,TR,TR,TR
14947,ELE00,TR,TR,TR
14948,ELE00,TR,TR,TR
14949,ELE00,TR,TR,TR
14950,ART201,TR,TR,TR
14951,ELE00,TR,TR,TR
14952,AST100,TR,TR,TR
14953,ART201,TR,TR,TR
14954,MTH113,TR,TR,TR
14955,GEP3,TR,TR,TR
14956,BIO205,TR,TR,TR
14957,BIO190,TR,TR,TR
14958,BIO100,TR,TR,TR
14959,,TR,0,TR
14960,BIO191,TR,TR,TR
14961,GEP3E,TR,TR,TR
14962,BIO100,TR,TR,TR
14963,BIO190,TR,TR,TR
14964,BIO191,TR,TR,TR
14965,BIO104,TR,TR,TR
14966,GEP1J,TR,TR,TR
14967,BIO211,TR,TR,TR
14968,ELE00,TR,TR,TR
14969,BIO312,TR,TR,TR
14970,BIO140,TR,TR,TR
14971,BIO190,TR,TR,TR
14972,BIO100,TR,TR,TR
14973,ELE00,TR,TR,TR
14974,ELE00,TR,TR,TR
14975,BIO205,TR,TR,TR
14976,BIO211,TR,TR,TR
14977,,TR,TR,TR
14978,CHM201,TR,TR,TR
14979,CHM190,TR,TR,TR
14980,CHM251,TR,TR,TR
14981,CHM203,TR,TR,TR
14982,CHM150,TR,TR,TR
14983,CHM201,TR,TR,TR
14984,GEP3,TR,TR,TR
14985,CHM150,TR,TR,TR
14986,CHM190,TR,TR,TR
14987,ELE00,TR,TR,TR
14988,ELE00,TR,TR,TR
14989,SOC270,TR,TR,TR
14990,SOC270,TR,TR,TR
14991,CSC101,TR,TR,TR
14992,CSC101,TR,TR,TR
14993,CSC201,TR,TR,TR
14994,CSC101,TR,TR,TR
14995,CSC202,TR,TR,TR
14996,CSC101,TR,TR,TR
14997,CSC201,TR,TR,TR
14998,CSC110,TR,TR,TR
14999,ELE00,TR,TR,TR
15000,CSC101,TR,TR,TR
15001,,TR,0,TR
15002,ECN202,TR,TR,TR
15003,ECN201,TR,TR,TR
15004,ECN150,TR,TR,TR
15005,ECN150,TR,TR,TR
15006,,TR,0,TR
15007,EDU203,TR,TR,TR
15008,,TR,0,TR
15009,,TR,0,TR
15010,,TR,0,TR
15011,ELE00,TR,TR,TR
15012,EDU360,TR,TR,TR
15013,ELE00,TR,TR,TR
15014,SED300,TR,TR,TR
15015,ELE00,TR,TR,TR
15016,ELE00,TR,TR,TR
15017,ELE00,TR,TR,TR
15018,ELEC,TR,TR,TR
15019,,TR,TR,TR
15020,EDU300,TR,TR,TR
15021,HPE255,TR,TR,TR
15022,ELE00,TR,TR,TR
15023,HPE393,TR,TR,TR
15024,,GR,TR,TR
15025,,TR,TR,TR
15026,,TR,TR,TR
15027,ELE00,TR,TR,TR
15028,ELE00,TR,TR,TR
15029,,TR,TR,TR
15030,,TR,TR,TR
15031,,TR,0,TR
15032,,TR,0,TR
15033,,TR,0,TR
15034,,TR,0,TR
15035,,TR,0,TR
15036,,TR,0,TR
15037,,TR,0,TR
15038,ELE00,TR,TR,TR
15039,EDU309,TR,TR,TR
15040,,TR,0,TR
15041,,TR,0,TR
15042,,TR,0,TR
15043,,TR,0,TR
15044,,TR,0,TR
15045,,TR,0,TR
15046,,TR,0,TR
15047,,TR,0,TR
15048,,TR,0,TR
15049,,TR,0,TR
15050,,TR,0,TR
15051,,TR,0,TR
15052,,TR,0,TR
15053,,TR,0,TR
15054,,TR,0,TR
15055,,TR,0,TR
15056,,TR,0,TR
15057,,TR,0,TR
15058,,TR,0,TR
15059,,TR,0,TR
15060,EDU360,TR,TR,TR
15061,EDU360,TR,TR,TR
15062,,TR,0,TR
15063,ENG101,TR,TR,TR
15064,ENGLU101,TR,TR,TR
15065,ENG101,TR,0,TR
15066,ENG102,TR,0,TR
15067,,TR,0,TR
15068,,TR,0,TR
15069,ENG101,TR,TR,TR
15070,ENG102,TR,TR,TR
15071,ENG291,TR,TR,TR
15072,ELE00,TR,TR,TR
15073,ENG300,TR,TR,TR
15074,,TR,0,TR
15075,,TR,0,TR
15076,ENG101,TR,TR,TR
15077,ENG102,TR,TR,TR
15078,ENG101,TR,TR,TR
15079,ENG102,TR,TR,TR
15080,ENG101,TR,TR,TR
15081,ENG292,TR,TR,TR
15082,ENG305,TR,TR,TR
15083,ENG204,TR,TR,TR
15084,ENG202,TR,TR,TR
15085,ELE00,TR,TR,TR
15086,FIN370,TR,TR,TR
15087,FRN101,TR,TR,TR
15088,FRN102,TR,TR,TR
15089,FRN201,TR,TR,TR
15090,FRN202,TR,TR,TR
15091,FRN101,TR,TR,TR
15092,,TR,0,TR
15093,,TR,0,TR
15094,,TR,0,TR
15095,GEP3,TR,TR,TR
15096,GER101,TR,TR,TR
15097,GER102,TR,TR,TR
15098,GER201,TR,TR,TR
15099,GER101,TR,TR,TR
15100,GER102,TR,TR,TR
15101,GER101,TR,TR,TR
15102,,TR,0,TR
15103,POL101,TR,TR,TR
15104,ELE00,TR,TR,TR
15105,GEP1E,TR,TR,TR
